計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,ＩＨ,エアコン・リビング,エアコン・洋室２,エコキュート,テレビ、電灯、コンセント,洗濯機・浴室,未使用,キッチン・レンジ、冷蔵庫,キッチン、コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,20408,0,147,6910,1730,6313,804,756,0,1646,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20408,-,-,-,-,-,-,-,-
20171202,-,-,-,25679,0,906,10377,0,8346,1432,869,0,2182,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25679,-,-,-,-,-,-,-,-
20171203,-,-,-,17166,0,965,6543,948,3345,1246,748,0,2039,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17166,-,-,-,-,-,-,-,-
20171204,-,-,-,13804,0,492,4101,0,4848,738,658,0,1675,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13804,-,-,-,-,-,-,-,-
20171205,-,-,-,18429,0,95,6698,1130,5034,820,887,0,1843,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18429,-,-,-,-,-,-,-,-
20171206,-,-,-,21950,0,191,7654,1748,6499,1053,907,0,1895,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21950,-,-,-,-,-,-,-,-
20171207,-,-,-,20230,0,230,6538,1191,7472,890,801,0,1444,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230,-,-,-,-,-,-,-,-
20171208,-,-,-,16062,0,38,4503,1240,5829,456,520,0,1675,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16062,-,-,-,-,-,-,-,-
20171209,-,-,-,23024,0,325,9170,348,6977,1576,716,0,1521,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23024,-,-,-,-,-,-,-,-
20171210,-,-,-,17553,0,221,4946,2895,4497,965,734,0,1501,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17553,-,-,-,-,-,-,-,-
20171211,-,-,-,16814,0,243,4517,1469,6046,670,781,0,1633,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16814,-,-,-,-,-,-,-,-
20171212,-,-,-,20039,0,113,6862,1669,6568,766,890,0,1100,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,-,-,-,-,-,-,-,-
20171213,-,-,-,23059,0,162,6962,894,9080,848,1196,0,1609,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23059,-,-,-,-,-,-,-,-
20171214,-,-,-,17670,0,489,5767,1340,4848,822,786,0,1512,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17670,-,-,-,-,-,-,-,-
20171215,-,-,-,17701,0,121,5057,1566,5872,732,750,0,1618,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17701,-,-,-,-,-,-,-,-
20171216,-,-,-,17173,0,293,6332,920,5007,1046,687,0,1555,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17173,-,-,-,-,-,-,-,-
20171217,-,-,-,28241,0,2841,10587,0,7565,1554,880,0,1985,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28241,-,-,-,-,-,-,-,-
20171218,-,-,-,23500,0,507,6857,182,10778,710,740,0,1818,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500,-,-,-,-,-,-,-,-
20171219,-,-,-,17221,0,313,5817,1075,4509,986,826,0,1578,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17221,-,-,-,-,-,-,-,-
20171220,-,-,-,23125,0,787,6816,2500,7595,959,820,0,1424,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23125,-,-,-,-,-,-,-,-
20171221,-,-,-,19339,0,326,5615,1063,7200,728,758,0,1394,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19339,-,-,-,-,-,-,-,-
20171222,-,-,-,16552,0,228,4494,1322,6436,796,763,0,1266,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16552,-,-,-,-,-,-,-,-
20171223,-,-,-,23026,0,356,6936,2493,8357,903,884,0,1444,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23026,-,-,-,-,-,-,-,-
20171224,-,-,-,20547,0,1440,6679,0,5297,1610,884,0,2145,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20547,-,-,-,-,-,-,-,-
20171225,-,-,-,17681,0,94,5868,507,6743,709,771,0,1483,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17681,-,-,-,-,-,-,-,-
20171226,-,-,-,21221,0,372,7681,2647,5662,925,762,0,1286,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21221,-,-,-,-,-,-,-,-
20171227,-,-,-,21595,0,515,7191,339,8610,841,781,0,1796,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21595,-,-,-,-,-,-,-,-
20171228,-,-,-,18898,0,98,6671,386,6685,775,681,0,1590,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18898,-,-,-,-,-,-,-,-
20171229,-,-,-,25278,0,822,9183,2977,6595,1285,863,0,1436,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25278,-,-,-,-,-,-,-,-
20171230,-,-,-,19341,0,110,6492,1468,6276,976,628,0,1422,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19341,-,-,-,-,-,-,-,-
20171231,-,-,-,23022,0,1342,8407,572,5945,1772,824,0,2163,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23022,-,-,-,-,-,-,-,-
