計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHヒーター,エアコン,エコキュート,リビング照明 冷蔵庫,特定5,洗濯機 テレビ 照明,未使用,洋室コンセント,特定8,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201804270000+0900,-,-,-,154,0,0,0,0,28,6,56,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,-,-,0,-,-,-,-,-
201804270030+0900,-,-,-,121,0,0,0,0,20,9,51,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-,-,0,-,-,-,-,-
201804270100+0900,-,-,-,149,0,0,0,0,20,8,52,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,-,-,0,-,-,-,-,-
201804270130+0900,-,-,-,119,0,0,0,0,19,10,51,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,-,-,0,-,-,-,-,-
201804270200+0900,-,-,-,191,0,0,0,0,67,9,50,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,-,-,0,-,-,-,-,-
201804270230+0900,-,-,-,155,0,0,0,0,61,9,52,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,-,-,0,-,-,-,-,-
201804270300+0900,-,-,-,461,0,0,0,292,41,9,53,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,-,-,0,-,-,-,-,-
201804270330+0900,-,-,-,582,0,0,0,463,29,9,50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,-,-,0,-,-,-,-,-
201804270400+0900,-,-,-,529,0,0,0,382,17,10,50,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,-,-,0,-,-,-,-,-
201804270430+0900,-,-,-,143,0,0,0,0,18,37,51,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,-,-,0,-,-,-,-,-
201804270500+0900,-,-,-,171,0,0,11,0,11,24,51,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,-,-,0,-,-,-,-,-
201804270530+0900,-,-,-,120,0,0,11,0,17,5,51,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-,-,0,-,-,-,-,-
201804270600+0900,-,-,-,153,0,0,12,0,16,4,51,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,-,-,0,-,-,-,-,-
201804270630+0900,-,-,-,123,0,0,11,0,20,4,52,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,-,-,0,-,-,-,-,-
201804270700+0900,-,-,-,320,0,69,11,0,61,52,51,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,-,-,2,-,-,-,-,-
201804270730+0900,-,-,-,215,0,0,11,0,61,11,95,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,-,-,24,-,-,-,-,-
201804270800+0900,-,-,-,211,0,0,7,0,55,10,72,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,-,-,58,-,-,-,-,-
201804270830+0900,-,-,-,184,0,1,0,0,56,32,61,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,-,-,15,-,-,-,-,-
201804270900+0900,-,-,-,478,0,35,0,0,50,35,293,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,-,-,1,-,-,-,-,-
201804270930+0900,-,-,-,457,0,0,0,18,55,18,329,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,-,-,174,-,-,-,-,-
