計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHヒーター,エアコン,エコキュート,リビング照明 冷蔵庫,特定5,洗濯機 テレビ 照明,未使用,洋室コンセント,特定8,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201806090000+0900,-,-,-,606,0,174,0,163,66,0,137,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,-,-,0,-,-,-,-,-
201806090030+0900,-,-,-,944,0,241,0,438,70,0,112,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,-,-,22,-,-,-,-,-
201806090100+0900,-,-,-,657,0,0,0,459,55,0,74,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,-,-,47,-,-,-,-,-
201806090130+0900,-,-,-,578,0,0,0,455,31,0,46,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,-,-,0,-,-,-,-,-
201806090200+0900,-,-,-,616,0,0,0,449,32,0,52,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,-,-,0,-,-,-,-,-
201806090230+0900,-,-,-,607,0,0,0,446,33,0,48,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,-,-,0,-,-,-,-,-
201806090300+0900,-,-,-,572,0,0,0,443,34,0,52,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,-,-,0,-,-,-,-,-
201806090330+0900,-,-,-,470,0,0,0,315,43,0,45,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,-,-,0,-,-,-,-,-
201806090400+0900,-,-,-,156,0,0,0,0,21,0,49,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,-,-,0,-,-,-,-,-
201806090430+0900,-,-,-,137,0,0,0,0,34,0,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,-,-,0,-,-,-,-,-
201806090500+0900,-,-,-,138,0,0,0,0,34,0,50,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,-,-,0,-,-,-,-,-
201806090530+0900,-,-,-,158,0,0,0,0,34,0,47,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,-,-,0,-,-,-,-,-
201806090600+0900,-,-,-,146,0,0,0,0,40,0,50,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,-,-,0,-,-,-,-,-
201806090630+0900,-,-,-,123,0,0,0,0,37,0,48,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,-,-,0,-,-,-,-,-
201806090700+0900,-,-,-,415,0,74,0,0,58,110,94,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,-,-,6,-,-,-,-,-
