計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・冷蔵庫,エアコン・リビング,２階・エアコン,未使用,洗面・洗濯機　照明,リビング　テレビ　照明,未使用,１階洋室　エアコン　照明,2階　主寝室・照明・電源,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,9285,0,2111,0,0,0,1091,2222,0,2064,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9285,-,-,-,-,-,-,-,-
20171002,-,-,-,8785,0,2181,0,0,0,1025,2813,0,1015,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8785,-,-,-,-,-,-,-,-
20171003,-,-,-,7523,0,2294,0,0,0,901,2316,0,773,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7523,-,-,-,-,-,-,-,-
20171004,-,-,-,9439,0,2001,0,0,0,1156,1490,0,3161,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9439,-,-,-,-,-,-,-,-
20171005,-,-,-,7010,0,1842,0,0,0,995,2225,0,663,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010,-,-,-,-,-,-,-,-
20171006,-,-,-,8842,0,2112,0,0,0,1103,2950,0,964,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8842,-,-,-,-,-,-,-,-
20171007,-,-,-,9434,0,2102,0,0,0,1163,2509,0,2156,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9434,-,-,-,-,-,-,-,-
20171008,-,-,-,10202,0,2459,0,0,0,1270,2997,0,1499,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10202,-,-,-,-,-,-,-,-
20171009,-,-,-,8263,0,2197,0,0,0,1056,2429,0,1526,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8263,-,-,-,-,-,-,-,-
20171010,-,-,-,7505,0,2533,0,0,0,930,1751,0,1439,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7505,-,-,-,-,-,-,-,-
20171011,-,-,-,11461,0,2336,672,0,0,1086,2979,0,1496,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11461,-,-,-,-,-,-,-,-
20171012,-,-,-,8653,0,2389,0,0,0,1181,2624,0,1392,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8653,-,-,-,-,-,-,-,-
20171013,-,-,-,7855,0,1961,0,0,0,1069,2696,0,774,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7855,-,-,-,-,-,-,-,-
20171014,-,-,-,8148,0,2039,0,0,0,1087,2472,0,943,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8148,-,-,-,-,-,-,-,-
20171015,-,-,-,9574,0,2495,0,0,0,1163,2656,0,1728,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9574,-,-,-,-,-,-,-,-
20171016,-,-,-,8818,0,1986,0,0,0,1018,3062,0,1212,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8818,-,-,-,-,-,-,-,-
20171017,-,-,-,9503,0,2068,0,0,0,899,2831,0,2486,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9503,-,-,-,-,-,-,-,-
20171018,-,-,-,8257,0,1842,0,0,0,1010,3202,0,904,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8257,-,-,-,-,-,-,-,-
20171019,-,-,-,8560,0,2047,0,0,0,1070,3460,0,660,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8560,-,-,-,-,-,-,-,-
20171020,-,-,-,7720,0,2129,0,0,0,1024,2776,0,711,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,-,-,-,-,-,-,-,-
20171021,-,-,-,8947,0,2246,0,0,0,1101,2700,0,1090,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8947,-,-,-,-,-,-,-,-
20171022,-,-,-,8034,0,1938,0,0,0,1066,2613,0,617,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,-,-,-,-,-,-,-,-
