計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・冷蔵庫,エアコン・リビング,２階・エアコン,未使用,洗面・洗濯機　照明,リビング　テレビ　照明,未使用,１階洋室　エアコン　照明,2階　主寝室・照明・電源,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,11610,0,1604,1312,0,0,1065,5653,0,920,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11610,-,-,-,-,-,-,-,-
20171202,-,-,-,11747,0,1587,806,0,0,1117,5855,0,1052,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11747,-,-,-,-,-,-,-,-
20171203,-,-,-,12162,0,1521,0,0,0,1220,5804,0,2131,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12162,-,-,-,-,-,-,-,-
20171204,-,-,-,12315,0,1728,899,0,0,1112,6335,0,929,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12315,-,-,-,-,-,-,-,-
20171205,-,-,-,12316,0,1736,602,0,0,1145,6043,0,1565,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12316,-,-,-,-,-,-,-,-
20171206,-,-,-,15445,0,1599,2521,0,0,1110,6809,0,2465,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15445,-,-,-,-,-,-,-,-
20171207,-,-,-,13840,0,1609,2856,0,0,1131,5944,0,1786,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13840,-,-,-,-,-,-,-,-
20171208,-,-,-,15342,0,1705,3381,0,0,1152,6308,0,1679,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15342,-,-,-,-,-,-,-,-
20171209,-,-,-,15116,0,1189,2824,0,0,1007,6309,0,3217,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15116,-,-,-,-,-,-,-,-
20171210,-,-,-,16869,0,1710,2417,0,0,1280,6858,0,3495,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16869,-,-,-,-,-,-,-,-
20171211,-,-,-,14280,0,1638,2984,338,0,1099,6035,0,1426,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14280,-,-,-,-,-,-,-,-
20171212,-,-,-,17567,0,1569,3495,1472,0,1075,6118,0,2401,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17567,-,-,-,-,-,-,-,-
20171213,-,-,-,19311,0,1471,4981,599,0,1086,6379,0,3538,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19311,-,-,-,-,-,-,-,-
20171214,-,-,-,14875,0,1508,2144,0,0,1041,6611,0,2593,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14875,-,-,-,-,-,-,-,-
20171215,-,-,-,13941,0,1505,1892,0,0,1504,6017,0,2533,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13941,-,-,-,-,-,-,-,-
20171216,-,-,-,14845,0,1540,2911,1037,0,1309,6283,0,890,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14845,-,-,-,-,-,-,-,-
20171217,-,-,-,15990,0,1689,2556,69,0,1089,6868,0,1837,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15990,-,-,-,-,-,-,-,-
20171218,-,-,-,18214,0,1526,4881,0,0,1251,6669,0,2998,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18214,-,-,-,-,-,-,-,-
20171219,-,-,-,15236,0,1291,1903,0,0,1061,6352,0,2872,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15236,-,-,-,-,-,-,-,-
20171220,-,-,-,16366,0,1595,3087,0,0,1213,6235,0,3111,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16366,-,-,-,-,-,-,-,-
20171221,-,-,-,17489,0,1543,2964,0,0,1171,6958,0,3665,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17489,-,-,-,-,-,-,-,-
20171222,-,-,-,14676,0,1530,2759,0,0,1166,6250,0,2465,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14676,-,-,-,-,-,-,-,-
20171223,-,-,-,14416,0,1433,1025,0,0,1247,6584,0,3568,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14416,-,-,-,-,-,-,-,-
20171224,-,-,-,14923,0,1725,2146,0,0,1028,6401,0,1790,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14923,-,-,-,-,-,-,-,-
20171225,-,-,-,15030,0,1598,2409,0,0,962,6441,0,1807,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15030,-,-,-,-,-,-,-,-
20171226,-,-,-,15900,0,1743,2717,0,0,1318,6904,0,2690,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15900,-,-,-,-,-,-,-,-
