計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・冷蔵庫レンジ,照明・リビング,未使用,未使用,エアコン・洋室,エアコン・和室１,未使用,エアコン・和室２,エアコン・ダイニング,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,12550,0,748,10323,0,0,362,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12550,-,-,-,-,-,-,-,-
20180302,-,-,-,13046,0,563,10602,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13046,-,-,-,-,-,-,-,-
20180303,-,-,-,12632,0,762,10215,0,0,569,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12632,-,-,-,-,-,-,-,-
20180304,-,-,-,9452,0,391,7570,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9452,-,-,-,-,-,-,-,-
20180305,-,-,-,12552,0,729,9923,0,0,743,13,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12552,-,-,-,-,-,-,-,-
20180306,-,-,-,10990,0,1123,8426,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10990,-,-,-,-,-,-,-,-
20180307,-,-,-,10662,0,357,8253,0,0,917,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10662,-,-,-,-,-,-,-,-
20180308,-,-,-,11256,0,432,9181,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11256,-,-,-,-,-,-,-,-
20180309,-,-,-,8839,0,494,7194,0,0,86,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8839,-,-,-,-,-,-,-,-
20180310,-,-,-,5586,0,1,4358,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586,-,-,-,-,-,-,-,-
20180311,-,-,-,12597,0,201,10402,0,0,912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12597,-,-,-,-,-,-,-,-
20180312,-,-,-,12835,0,942,10381,0,0,392,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12835,-,-,-,-,-,-,-,-
20180313,-,-,-,11473,0,1476,8502,0,0,564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11473,-,-,-,-,-,-,-,-
20180314,-,-,-,10809,0,709,8605,0,0,328,5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10809,-,-,-,-,-,-,-,-
20180315,-,-,-,12381,0,791,10180,0,0,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12381,-,-,-,-,-,-,-,-
20180316,-,-,-,11904,0,813,9540,0,0,439,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11904,-,-,-,-,-,-,-,-
20180317,-,-,-,11227,0,158,9551,0,0,440,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11227,-,-,-,-,-,-,-,-
20180318,-,-,-,12873,0,681,10428,0,0,648,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12873,-,-,-,-,-,-,-,-
20180319,-,-,-,10498,0,998,8147,0,0,208,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10498,-,-,-,-,-,-,-,-
20180320,-,-,-,13938,0,1197,11299,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13938,-,-,-,-,-,-,-,-
20180321,-,-,-,9006,0,446,7207,0,0,373,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9006,-,-,-,-,-,-,-,-
20180322,-,-,-,13533,0,526,11352,0,0,573,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13533,-,-,-,-,-,-,-,-
20180323,-,-,-,12506,0,842,9854,0,0,848,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12506,-,-,-,-,-,-,-,-
20180324,-,-,-,14119,0,356,10851,0,0,1666,14,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14119,-,-,-,-,-,-,-,-
20180325,-,-,-,7385,0,468,5307,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7385,-,-,-,-,-,-,-,-
20180326,-,-,-,12178,0,846,9308,0,0,970,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12178,-,-,-,-,-,-,-,-
20180327,-,-,-,11913,0,1174,9590,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11913,-,-,-,-,-,-,-,-
20180328,-,-,-,9763,0,1312,7252,0,0,187,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9763,-,-,-,-,-,-,-,-
20180329,-,-,-,9301,0,913,7269,0,0,127,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9301,-,-,-,-,-,-,-,-
20180330,-,-,-,11102,0,1008,8129,0,0,223,809,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102,-,-,-,-,-,-,-,-
20180331,-,-,-,7129,0,359,5502,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7129,-,-,-,-,-,-,-,-
