計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,レンジTV食洗機洗濯機,エアコン・主寝室,エアコン・和室,冷蔵庫・キッチン,照明・主寝室,エアコン・キッチン,未使用,エアコン・リビング,離れエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,14615,0,5029,6295,0,630,1665,2578,0,868,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14615,-,-,-,-,-,-,-,-
20171202,-,-,-,17862,0,7073,6477,0,384,1332,1385,0,0,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17862,-,-,-,-,-,-,-,-
20171203,-,-,-,16589,0,6498,6652,0,718,1384,2235,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16589,-,-,-,-,-,-,-,-
20171204,-,-,-,11821,0,4067,4796,0,463,1515,1894,0,39,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11821,-,-,-,-,-,-,-,-
20171205,-,-,-,15434,0,3266,4640,0,534,1328,2023,0,2101,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15434,-,-,-,-,-,-,-,-
20171206,-,-,-,18483,0,5331,9744,0,476,1586,1728,0,1240,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18483,-,-,-,-,-,-,-,-
20171207,-,-,-,18806,0,5215,5528,0,712,1475,2801,0,1021,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18806,-,-,-,-,-,-,-,-
20171208,-,-,-,19601,0,5551,6661,0,628,1726,1864,0,3224,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19601,-,-,-,-,-,-,-,-
20171209,-,-,-,18861,0,5099,6858,0,573,1529,3144,0,833,3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18861,-,-,-,-,-,-,-,-
20171210,-,-,-,24456,0,5853,5929,0,484,1770,4729,0,5699,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24456,-,-,-,-,-,-,-,-
20171211,-,-,-,20079,0,5674,4524,0,832,1398,6939,0,2220,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20079,-,-,-,-,-,-,-,-
20171212,-,-,-,20352,0,5387,7458,0,408,1502,6811,0,1815,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20352,-,-,-,-,-,-,-,-
20171213,-,-,-,20510,0,6261,6862,0,398,1722,259,0,5197,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20510,-,-,-,-,-,-,-,-
20171214,-,-,-,20124,0,6291,4433,0,568,1657,3551,0,5163,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20124,-,-,-,-,-,-,-,-
20171215,-,-,-,19297,0,4622,4110,0,545,1605,4072,0,4263,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19297,-,-,-,-,-,-,-,-
20171216,-,-,-,25233,0,5654,4912,0,987,1818,5011,0,4343,4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25233,-,-,-,-,-,-,-,-
