計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,電子レンジ・キッチン,冷蔵庫・洗濯機,炊飯器・ダイニング照明,エアコン・リビング,エアコン・２階,エアコン・２階,未使用,リビング・テレビ・照明,和室・洗面・風呂,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,16229,0,209,2537,1224,1182,0,0,0,6731,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16229,-,-,-,-,-,-,-,-
20180602,-,-,-,19663,0,888,3096,1083,1212,486,0,0,6697,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19663,-,-,-,-,-,-,-,-
20180603,-,-,-,25736,0,100,2863,1286,1648,2014,0,0,7982,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25736,-,-,-,-,-,-,-,-
20180604,-,-,-,17521,0,0,2324,850,1776,0,0,0,7496,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17521,-,-,-,-,-,-,-,-
20180605,-,-,-,15254,0,134,2592,964,200,0,0,0,6844,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15254,-,-,-,-,-,-,-,-
20180606,-,-,-,14651,0,86,2571,926,270,0,0,0,7170,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14651,-,-,-,-,-,-,-,-
20180607,-,-,-,15482,0,66,2476,1015,1438,0,0,0,6504,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15482,-,-,-,-,-,-,-,-
20180608,-,-,-,18063,0,0,2432,1000,2051,0,0,0,7337,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18063,-,-,-,-,-,-,-,-
20180609,-,-,-,13943,0,0,2428,280,878,1001,0,0,3873,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13943,-,-,-,-,-,-,-,-
20180610,-,-,-,29029,0,802,3049,1076,2660,2664,0,0,5550,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29029,-,-,-,-,-,-,-,-
20180611,-,-,-,19768,0,519,3222,1650,1291,0,0,0,7691,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19768,-,-,-,-,-,-,-,-
20180612,-,-,-,18142,0,0,2413,892,1076,0,0,0,9002,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18142,-,-,-,-,-,-,-,-
20180613,-,-,-,17669,0,0,2744,1098,1039,233,0,0,6688,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17669,-,-,-,-,-,-,-,-
20180614,-,-,-,21001,0,0,4219,1055,631,107,0,0,8009,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,-,-,-,-,-,-,-,-
20180615,-,-,-,22596,0,975,2913,1442,1494,543,0,0,7427,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22596,-,-,-,-,-,-,-,-
20180616,-,-,-,27256,0,45,2522,1084,2148,3556,0,0,6634,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27256,-,-,-,-,-,-,-,-
20180617,-,-,-,27972,0,617,2838,1152,3222,3443,0,0,7844,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27972,-,-,-,-,-,-,-,-
20180618,-,-,-,10574,0,0,2285,476,0,0,0,0,3694,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10574,-,-,-,-,-,-,-,-
20180619,-,-,-,12411,0,0,2220,587,749,0,0,0,4854,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12411,-,-,-,-,-,-,-,-
20180620,-,-,-,17247,0,65,2445,914,1007,0,0,0,8420,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17247,-,-,-,-,-,-,-,-
20180621,-,-,-,17846,0,0,2600,657,1718,0,0,0,7982,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17846,-,-,-,-,-,-,-,-
20180622,-,-,-,16365,0,0,2419,859,1762,0,0,0,6406,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16365,-,-,-,-,-,-,-,-
20180623,-,-,-,18711,0,241,2767,945,580,357,0,0,7332,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18711,-,-,-,-,-,-,-,-
20180624,-,-,-,25501,0,131,3009,1082,1690,1784,0,0,8840,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25501,-,-,-,-,-,-,-,-
20180625,-,-,-,20101,0,574,2565,675,3164,0,0,0,8438,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20101,-,-,-,-,-,-,-,-
20180626,-,-,-,20285,0,357,2304,1008,3039,0,0,0,7782,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20285,-,-,-,-,-,-,-,-
20180627,-,-,-,20085,0,0,2428,821,3857,0,0,0,7706,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20085,-,-,-,-,-,-,-,-
20180628,-,-,-,22122,0,0,3391,984,4093,0,0,0,8148,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22122,-,-,-,-,-,-,-,-
20180629,-,-,-,20243,0,716,2717,901,2548,0,0,0,8211,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20243,-,-,-,-,-,-,-,-
