計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,電子レンジ・キッチン,冷蔵庫・洗濯機,炊飯器・ダイニング照明,エアコン・リビング,エアコン・２階,エアコン・２階,未使用,リビング・テレビ・照明,和室・洗面・風呂,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,27421,0,274,2493,5593,0,257,0,0,6036,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27421,-,-,-,-,-,-,-,-
20180202,-,-,-,37022,0,140,2552,7160,0,278,0,0,9381,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37022,-,-,-,-,-,-,-,-
20180203,-,-,-,48116,0,74,2904,8023,0,7554,0,0,9149,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48116,-,-,-,-,-,-,-,-
20180204,-,-,-,45484,0,104,2619,6797,0,6459,0,0,9953,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45484,-,-,-,-,-,-,-,-
20180205,-,-,-,28668,0,64,2026,3355,0,481,0,0,7848,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28668,-,-,-,-,-,-,-,-
20180206,-,-,-,31345,0,154,1943,4268,0,472,0,0,8012,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31345,-,-,-,-,-,-,-,-
20180207,-,-,-,28802,0,35,2135,3528,0,478,0,0,7258,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28802,-,-,-,-,-,-,-,-
20180208,-,-,-,28771,0,0,1968,4425,0,455,0,0,7446,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28771,-,-,-,-,-,-,-,-
20180209,-,-,-,28291,0,92,2206,3360,0,334,0,0,9782,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28291,-,-,-,-,-,-,-,-
20180210,-,-,-,29374,0,11,2442,5591,0,147,0,0,7599,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29374,-,-,-,-,-,-,-,-
20180211,-,-,-,53050,0,37,3074,9287,0,9569,0,0,9391,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53050,-,-,-,-,-,-,-,-
20180212,-,-,-,47526,0,18,2261,6859,0,10145,0,0,6993,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47526,-,-,-,-,-,-,-,-
20180213,-,-,-,34178,0,57,2387,6866,0,431,0,0,8847,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34178,-,-,-,-,-,-,-,-
