計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,増設部屋エアコン,IHヒーター,エコキュート,LDKエアコン,不明,リビング照明,未使用,廊下・照明,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,18386,0,0,1121,5688,0,90,7843,0,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18386,-,-,483,-,-,-,-,-
20180602,-,-,-,15186,0,0,448,3543,0,320,7622,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15186,-,-,289,-,-,-,-,-
20180603,-,-,-,14985,0,0,1132,3176,160,56,7036,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14985,-,-,336,-,-,-,-,-
20180604,-,-,-,14936,0,0,955,2759,283,18,8016,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14936,-,-,268,-,-,-,-,-
20180605,-,-,-,15734,0,0,1124,3269,0,19,7652,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734,-,-,353,-,-,-,-,-
20180606,-,-,-,17896,0,476,841,3072,0,1268,8625,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17896,-,-,471,-,-,-,-,-
20180607,-,-,-,19585,0,0,1675,4939,645,82,7886,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19585,-,-,318,-,-,-,-,-
20180608,-,-,-,15790,0,748,1000,2273,582,986,7666,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15790,-,-,266,-,-,-,-,-
20180609,-,-,-,14449,0,0,684,2440,0,4,8281,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14449,-,-,295,-,-,-,-,-
20180610,-,-,-,17506,0,0,852,2719,0,897,8495,0,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17506,-,-,281,-,-,-,-,-
20180611,-,-,-,16727,0,0,1272,3081,0,1057,7875,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16727,-,-,453,-,-,-,-,-
20180612,-,-,-,18237,0,0,1155,4963,0,86,7850,0,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18237,-,-,500,-,-,-,-,-
20180613,-,-,-,16594,0,0,924,3384,0,116,8488,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16594,-,-,442,-,-,-,-,-
