計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,増設部屋エアコン,IHヒーター,エコキュート,LDKエアコン,不明,リビング照明,未使用,廊下・照明,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,33571,0,0,2003,14125,554,996,7861,0,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33571,-,-,-,-,-,-,-,-
20180102,-,-,-,34032,0,0,1271,13154,0,1332,8940,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34032,-,-,-,-,-,-,-,-
20180103,-,-,-,36729,0,0,1554,11794,1079,1597,10365,0,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36729,-,-,-,-,-,-,-,-
20180104,-,-,-,35494,0,0,797,12925,0,1346,8604,0,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35494,-,-,-,-,-,-,-,-
20180105,-,-,-,24485,0,0,1298,6646,3697,416,7204,0,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24485,-,-,311,-,-,-,-,-
20180106,-,-,-,23157,0,0,695,8164,459,307,7595,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23157,-,-,479,-,-,-,-,-
20180107,-,-,-,28496,0,29,850,13186,988,1059,7803,0,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28496,-,-,669,-,-,-,-,-
20180108,-,-,-,28581,0,0,831,9516,0,1069,9106,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28581,-,-,361,-,-,-,-,-
20180109,-,-,-,23990,0,0,910,6156,3262,461,7564,0,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23990,-,-,399,-,-,-,-,-
20180110,-,-,-,29735,0,0,1915,10088,0,1157,8299,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29735,-,-,411,-,-,-,-,-
