計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室AC・LTV・洗濯,KT冷蔵庫1・2・照明,リビング照明,キッチンエアコン,キッチンTV,未使用,電子レンジ・冷凍庫,寝室2エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,13067,0,0,1631,5484,144,452,209,0,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13067,-,-,-,-,-,-,-,-
20180602,-,-,-,13865,0,138,2251,5116,359,222,73,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13865,-,-,-,-,-,-,-,-
20180603,-,-,-,18316,0,62,2729,7576,238,1050,416,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18316,-,-,-,-,-,-,-,-
20180604,-,-,-,15095,0,0,1978,5658,168,528,203,0,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15095,-,-,-,-,-,-,-,-
20180605,-,-,-,20367,0,0,7214,5028,37,391,255,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20367,-,-,-,-,-,-,-,-
20180606,-,-,-,19460,0,0,7066,5050,54,525,159,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19460,-,-,-,-,-,-,-,-
20180607,-,-,-,15259,0,0,1741,6034,120,720,250,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15259,-,-,-,-,-,-,-,-
20180608,-,-,-,20760,0,273,8047,5488,161,508,194,0,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20760,-,-,-,-,-,-,-,-
20180609,-,-,-,21997,0,63,4338,7791,303,919,511,0,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21997,-,-,-,-,-,-,-,-
20180610,-,-,-,16540,0,0,3697,6209,432,611,270,0,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16540,-,-,-,-,-,-,-,-
20180611,-,-,-,19866,0,0,7580,5319,85,624,293,0,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19866,-,-,-,-,-,-,-,-
20180612,-,-,-,13805,0,0,1430,5572,83,637,257,0,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13805,-,-,-,-,-,-,-,-
20180613,-,-,-,14103,0,0,1550,5872,107,627,275,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14103,-,-,-,-,-,-,-,-
20180614,-,-,-,13386,0,0,1486,5220,152,641,232,0,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13386,-,-,-,-,-,-,-,-
20180615,-,-,-,13709,0,0,1546,5254,201,637,256,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13709,-,-,-,-,-,-,-,-
20180616,-,-,-,15252,0,0,3175,6129,305,216,193,0,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15252,-,-,-,-,-,-,-,-
20180617,-,-,-,21472,0,1726,3382,6628,1037,1641,457,0,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21472,-,-,-,-,-,-,-,-
20180618,-,-,-,24345,0,273,11016,6055,243,493,230,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24345,-,-,-,-,-,-,-,-
20180619,-,-,-,21518,0,202,7841,5526,480,325,231,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21518,-,-,-,-,-,-,-,-
20180620,-,-,-,23334,0,0,10173,5563,376,682,227,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23334,-,-,-,-,-,-,-,-
20180621,-,-,-,13511,0,0,1754,5048,262,416,211,0,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13511,-,-,-,-,-,-,-,-
20180622,-,-,-,15040,0,0,2730,5733,196,738,308,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15040,-,-,-,-,-,-,-,-
20180623,-,-,-,20394,0,0,8280,5669,198,413,197,0,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20394,-,-,-,-,-,-,-,-
20180624,-,-,-,16111,0,150,2254,6241,623,973,371,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16111,-,-,-,-,-,-,-,-
20180625,-,-,-,15818,0,0,3706,6002,293,445,215,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15818,-,-,-,-,-,-,-,-
