計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・キッチン,キッチン・冷蔵庫,コンセント・リビング,エアコン・リビング,２階和室・エアコン,2階南側　エアコン,未使用,2階北側　エアコン,居間・エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,26635,0,0,1303,3038,10296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26635,-,-,-,-,-,-,-,-
20180102,-,-,-,31017,0,0,1719,2424,16109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31017,-,-,-,-,-,-,-,-
20180103,-,-,-,24650,0,0,1267,2455,11326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24650,-,-,-,-,-,-,-,-
20180104,-,-,-,21526,0,0,964,2197,9213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21526,-,-,-,-,-,-,-,-
20180105,-,-,-,16399,0,0,1137,1961,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16399,-,-,-,-,-,-,-,-
20180106,-,-,-,22058,0,0,762,2181,8873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22058,-,-,-,-,-,-,-,-
20180107,-,-,-,15408,0,0,289,1552,4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,-,-,-,-,-,-,-,-
20180108,-,-,-,15770,0,0,747,3422,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15770,-,-,-,-,-,-,-,-
20180109,-,-,-,20749,0,0,742,2150,7697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20749,-,-,-,-,-,-,-,-
20180110,-,-,-,18466,0,0,1217,1885,5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18466,-,-,-,-,-,-,-,-
20180111,-,-,-,21582,0,0,987,2362,9717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21582,-,-,-,-,-,-,-,-
20180112,-,-,-,23410,0,0,382,1793,10773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23410,-,-,-,-,-,-,-,-
20180113,-,-,-,23533,0,0,574,1433,12970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23533,-,-,-,-,-,-,-,-
20180114,-,-,-,28105,0,0,808,2538,10677,0,0,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28105,-,-,-,-,-,-,-,-
20180115,-,-,-,24541,1,0,1668,2233,7152,0,0,0,4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24540,-,-,-,-,-,-,-,-
20180116,-,-,-,19659,0,0,1389,2218,5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19659,-,-,-,-,-,-,-,-
20180117,-,-,-,17266,0,0,956,1370,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,-,-,-,-,-,-,-,-
20180118,-,-,-,16221,0,0,1176,1610,3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16221,-,-,-,-,-,-,-,-
20180119,-,-,-,15966,0,0,1274,1644,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15966,-,-,-,-,-,-,-,-
20180120,-,-,-,23894,0,0,420,2523,6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23894,-,-,-,-,-,-,-,-
20180121,-,-,-,18097,0,0,593,1844,4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18097,-,-,-,-,-,-,-,-
20180122,-,-,-,23348,0,0,1136,2291,6895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23348,-,-,-,-,-,-,-,-
20180123,-,-,-,24734,0,0,1180,1941,11677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24734,-,-,-,-,-,-,-,-
20180124,-,-,-,24841,0,0,1054,1969,12788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24841,-,-,-,-,-,-,-,-
20180125,-,-,-,23726,0,0,712,1657,11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23726,-,-,-,-,-,-,-,-
20180126,-,-,-,26842,0,0,1693,1896,14567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26842,-,-,-,-,-,-,-,-
20180127,-,-,-,24689,0,0,1186,2219,10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24689,-,-,-,-,-,-,-,-
20180128,-,-,-,24218,0,0,966,2507,7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24218,-,-,-,-,-,-,-,-
20180129,-,-,-,26567,0,0,837,2126,10686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26567,-,-,-,-,-,-,-,-
20180130,-,-,-,19384,0,0,999,1573,6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19384,-,-,-,-,-,-,-,-
20180131,-,-,-,21219,1,0,1277,1821,8938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21218,-,-,-,-,-,-,-,-
