計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,IHヒーター,電気温水器,寝室AC,キッチン電灯・冷蔵庫,リビング電灯・TV,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,42309,0,5285,300,23136,0,3135,3941,0,445,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42309,-,-,-,-,-,-,-,-
20180202,-,-,-,48699,0,7937,191,23070,0,2633,5379,0,441,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48699,-,-,-,-,-,-,-,-
20180203,-,-,-,43899,0,6742,0,20386,0,2418,5570,0,408,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43899,-,-,-,-,-,-,-,-
20180204,-,-,-,55182,0,8666,320,28489,0,2735,5814,0,441,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55182,-,-,-,-,-,-,-,-
20180205,-,-,-,51387,0,7867,560,27157,0,2921,3859,0,445,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51387,-,-,-,-,-,-,-,-
20180206,-,-,-,49231,0,8440,558,24293,0,2890,3810,0,522,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49231,-,-,-,-,-,-,-,-
20180207,-,-,-,47177,0,7897,355,25286,0,3019,3478,0,534,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47177,-,-,-,-,-,-,-,-
20180208,-,-,-,43392,0,8332,522,19215,0,3146,3893,0,456,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43392,-,-,-,-,-,-,-,-
20180209,-,-,-,49112,0,5551,930,25241,0,2768,5206,0,533,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49112,-,-,-,-,-,-,-,-
20180210,-,-,-,51118,0,4692,283,27122,0,3294,6346,0,504,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51118,-,-,-,-,-,-,-,-
20180211,-,-,-,48432,0,6355,0,26125,0,2281,5543,0,551,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48432,-,-,-,-,-,-,-,-
20180212,-,-,-,48952,0,6743,617,25940,0,3017,4690,0,499,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48952,-,-,-,-,-,-,-,-
20180213,-,-,-,49972,0,7126,1059,24543,0,3669,5251,0,529,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49972,-,-,-,-,-,-,-,-
20180214,-,-,-,44610,0,3942,649,25720,0,3189,2810,0,826,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44610,-,-,-,-,-,-,-,-
20180215,-,-,-,44021,0,4963,1376,24905,0,3200,3062,0,116,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44021,-,-,-,-,-,-,-,-
20180216,-,-,-,46496,0,5919,408,21917,0,2911,5651,0,541,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46496,-,-,-,-,-,-,-,-
20180217,-,-,-,43423,0,5089,689,21576,0,2470,5979,0,440,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43423,-,-,-,-,-,-,-,-
20180218,-,-,-,47681,0,6451,522,25588,0,2815,4496,0,424,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47681,-,-,-,-,-,-,-,-
