計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,IHヒーター,エコキュート,ワンルームAC・200V,2F寝室AC,1R冷蔵庫・洗濯機・照明,未使用,1R・TV・2F寝室照明,居間照明・コンセント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,29127,6584,11147,798,7655,12051,1769,6291,0,4221,7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33690,-,-,-,-,-,-,-,-
20171202,-,-,-,19627,4246,12653,588,10810,9925,0,6466,0,4656,5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28034,-,-,-,-,-,-,-,-
20171203,-,-,-,13949,5847,13034,511,7839,0,0,6523,0,7142,5873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21136,-,-,-,-,-,-,-,-
20171204,-,-,-,21455,3115,6045,226,10148,7052,0,6554,0,4127,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24385,-,-,-,-,-,-,-,-
20171205,-,-,-,24940,5840,9866,834,7383,8432,1731,6327,0,3655,6717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28966,-,-,-,-,-,-,-,-
20171206,-,-,-,20003,5693,10184,882,8381,6905,0,6464,0,2995,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24494,-,-,-,-,-,-,-,-
20171207,-,-,-,23239,3659,7633,217,11432,6648,0,6679,0,6024,6460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27213,-,-,-,-,-,-,-,-
20171208,-,-,-,29261,2769,5751,178,8247,12251,1300,6258,0,4592,6194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32243,-,-,-,-,-,-,-,-
20171209,-,-,-,24674,2071,9133,126,11727,10087,0,6561,0,6552,7421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31736,-,-,-,-,-,-,-,-
20171210,-,-,-,26558,219,1915,871,7738,7367,0,6858,0,6035,6350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28254,-,-,-,-,-,-,-,-
