計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,冷蔵庫・キッチン,テレビ、リビング電灯,食器洗乾燥機・キッチン,エアコン・リビング,浴室乾燥機・浴室,主寝室・エアコン電灯,未使用,洗面・洗濯機、コンセント,キッチン・電子レンジ炊飯,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,14009,0,7787,2456,1352,454,602,173,0,43,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14009,-,-,-,-,-,-,-,-
20180102,-,-,-,9727,0,6386,1706,0,0,420,88,0,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9727,-,-,-,-,-,-,-,-
20180103,-,-,-,11432,0,6332,2418,0,1713,0,236,0,38,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11432,-,-,-,-,-,-,-,-
20180104,-,-,-,12626,0,7228,2315,729,0,551,50,0,47,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12626,-,-,-,-,-,-,-,-
20180105,-,-,-,12164,0,7026,2521,0,0,536,109,0,41,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12164,-,-,-,-,-,-,-,-
20180106,-,-,-,11108,0,6459,2428,0,0,665,205,0,46,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11108,-,-,-,-,-,-,-,-
20180107,-,-,-,13082,0,7816,3060,0,0,575,167,0,39,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13082,-,-,-,-,-,-,-,-
20180108,-,-,-,9315,0,5551,1570,0,0,510,178,0,45,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9315,-,-,-,-,-,-,-,-
20180109,-,-,-,13545,0,7170,3027,0,0,733,100,0,58,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13545,-,-,-,-,-,-,-,-
20180110,-,-,-,13478,0,7670,2718,733,0,779,61,0,39,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13478,-,-,-,-,-,-,-,-
