計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,冷蔵庫・キッチン,テレビ、リビング電灯,食器洗乾燥機・キッチン,エアコン・リビング,浴室乾燥機・浴室,主寝室・エアコン電灯,未使用,洗面・洗濯機、コンセント,キッチン・電子レンジ炊飯,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,10698,0,7465,1950,0,0,0,0,0,42,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10698,-,-,-,-,-,-,-,-
20180402,-,-,-,9344,0,6557,1565,0,0,0,0,0,72,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9344,-,-,-,-,-,-,-,-
20180403,-,-,-,8956,0,5069,1859,534,0,18,0,0,56,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,-,-,-,-,-,-,-,-
20180404,-,-,-,9246,0,5621,1716,528,0,18,0,0,76,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9246,-,-,-,-,-,-,-,-
20180405,-,-,-,11178,0,7492,1876,527,0,0,0,0,1,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11178,-,-,-,-,-,-,-,-
20180406,-,-,-,13440,0,8942,2426,522,0,545,0,0,39,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13440,-,-,-,-,-,-,-,-
20180407,-,-,-,14030,0,9653,2676,0,0,622,0,0,94,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14030,-,-,-,-,-,-,-,-
20180408,-,-,-,11949,0,8377,2147,0,0,468,0,0,37,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11949,-,-,-,-,-,-,-,-
20180409,-,-,-,10628,0,7141,1810,0,1,650,0,0,37,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10628,-,-,-,-,-,-,-,-
20180410,-,-,-,11020,0,6415,1996,563,0,603,0,0,44,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11020,-,-,-,-,-,-,-,-
20180411,-,-,-,9350,0,5878,1859,502,0,17,0,0,42,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9350,-,-,-,-,-,-,-,-
