計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,冷蔵庫・キッチン,テレビ、リビング電灯,食器洗乾燥機・キッチン,エアコン・リビング,浴室乾燥機・浴室,主寝室・エアコン電灯,未使用,洗面・洗濯機、コンセント,キッチン・電子レンジ炊飯,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,9067,0,5833,1716,477,0,0,0,0,32,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9067,-,-,-,-,-,-,-,-
20180502,-,-,-,8929,0,5258,2490,0,0,0,0,0,48,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8929,-,-,-,-,-,-,-,-
20180503,-,-,-,8418,0,5105,1541,0,0,0,0,0,45,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8418,-,-,-,-,-,-,-,-
20180504,-,-,-,8242,0,4747,1876,0,0,0,0,0,74,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8242,-,-,-,-,-,-,-,-
20180505,-,-,-,6333,0,4207,1373,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6333,-,-,-,-,-,-,-,-
20180506,-,-,-,9519,0,5638,2678,0,0,0,0,0,44,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9519,-,-,-,-,-,-,-,-
20180507,-,-,-,8762,0,5446,2346,0,0,0,0,0,27,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8762,-,-,-,-,-,-,-,-
20180508,-,-,-,10172,0,6110,2461,0,0,566,0,0,56,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10172,-,-,-,-,-,-,-,-
20180509,-,-,-,9919,0,6034,2032,521,0,302,0,0,58,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9919,-,-,-,-,-,-,-,-
20180510,-,-,-,9502,0,5860,2019,527,0,0,0,0,61,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9502,-,-,-,-,-,-,-,-
20180511,-,-,-,8573,0,5717,1623,0,0,0,0,0,39,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8573,-,-,-,-,-,-,-,-
20180512,-,-,-,9256,0,6072,2100,0,0,0,0,0,52,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9256,-,-,-,-,-,-,-,-
20180513,-,-,-,8363,0,5524,2001,0,0,0,0,0,38,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8363,-,-,-,-,-,-,-,-
20180514,-,-,-,8527,0,5386,2331,0,0,0,0,0,35,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8527,-,-,-,-,-,-,-,-
20180515,-,-,-,7902,0,4867,2283,0,0,0,0,0,37,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7902,-,-,-,-,-,-,-,-
20180516,-,-,-,8614,0,5092,2612,0,0,0,0,0,54,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8614,-,-,-,-,-,-,-,-
20180517,-,-,-,7789,0,4748,2313,0,0,0,0,0,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7789,-,-,-,-,-,-,-,-
20180518,-,-,-,8102,0,4825,2413,0,0,0,0,0,35,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8102,-,-,-,-,-,-,-,-
20180519,-,-,-,8388,0,5184,2067,0,0,0,0,0,54,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8388,-,-,-,-,-,-,-,-
20180520,-,-,-,8815,0,5807,2074,0,0,0,0,0,40,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8815,-,-,-,-,-,-,-,-
20180521,-,-,-,8470,0,4845,2423,0,0,0,0,0,58,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8470,-,-,-,-,-,-,-,-
20180522,-,-,-,8010,0,4416,1983,460,0,0,0,0,46,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,-,-,-,-,-,-,-,-
20180523,-,-,-,8490,0,4991,2352,0,0,0,0,0,38,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8490,-,-,-,-,-,-,-,-
20180524,-,-,-,7833,0,4435,2126,0,0,0,0,0,60,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7833,-,-,-,-,-,-,-,-
20180525,-,-,-,8677,0,4577,2582,470,0,0,0,0,65,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8677,-,-,-,-,-,-,-,-
20180526,-,-,-,6950,0,4219,1855,0,0,0,0,0,43,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,-,-,-,-,-,-,-,-
20180527,-,-,-,7521,0,4406,2292,0,0,0,0,0,32,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7521,-,-,-,-,-,-,-,-
20180528,-,-,-,9231,0,5092,2798,457,0,0,0,0,33,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9231,-,-,-,-,-,-,-,-
20180529,-,-,-,8057,0,4557,2605,0,0,0,0,0,31,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8057,-,-,-,-,-,-,-,-
20180530,-,-,-,9575,0,4758,3027,454,0,0,0,0,65,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9575,-,-,-,-,-,-,-,-
20180531,-,-,-,9300,0,4820,2669,451,0,0,0,0,49,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,-,-,-,-,-,-,-,-
