計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,電子レンジ,和室クーラー,2階クーラー,洋室クーラー,2階電灯コンセント,キッチン冷蔵庫,未使用,洋室照明,電子レンジ予備用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,9002,0,336,0,0,0,44,1446,0,5248,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9002,-,-,-,-,-,-,-,-
20180202,-,-,-,5900,0,278,0,0,0,5,1354,0,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,-,-,-,-,-,-,-,-
20180203,-,-,-,7374,0,468,0,0,0,44,1724,0,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7374,-,-,-,-,-,-,-,-
20180204,-,-,-,10228,0,414,0,0,0,21,1927,0,5965,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10228,-,-,-,-,-,-,-,-
20180205,-,-,-,11347,0,484,0,0,0,130,1957,0,6981,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11347,-,-,-,-,-,-,-,-
20180206,-,-,-,10053,0,303,0,0,0,248,2025,0,5332,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10053,-,-,-,-,-,-,-,-
20180207,-,-,-,11928,0,687,0,0,0,24,2012,0,7404,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11928,-,-,-,-,-,-,-,-
20180208,-,-,-,8826,0,322,0,0,0,19,1679,0,4901,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8826,-,-,-,-,-,-,-,-
20180209,-,-,-,10806,0,352,0,0,0,16,1810,0,6738,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10806,-,-,-,-,-,-,-,-
20180210,-,-,-,11192,0,579,0,0,0,138,2231,0,5876,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11192,-,-,-,-,-,-,-,-
20180211,-,-,-,10511,0,528,0,0,0,60,1602,0,6556,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10511,-,-,-,-,-,-,-,-
20180212,-,-,-,10835,0,495,0,0,0,9,1814,0,6627,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10835,-,-,-,-,-,-,-,-
20180213,-,-,-,10714,0,564,0,0,0,194,1851,0,6176,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10714,-,-,-,-,-,-,-,-
20180214,-,-,-,10477,0,308,0,0,0,69,2245,0,5833,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10477,-,-,-,-,-,-,-,-
20180215,-,-,-,10450,0,459,0,0,0,61,2375,0,5556,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10450,-,-,-,-,-,-,-,-
20180216,-,-,-,4950,0,189,0,0,0,14,1529,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950,-,-,-,-,-,-,-,-
20180217,-,-,-,4028,0,0,0,0,0,0,1079,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4028,-,-,-,-,-,-,-,-
20180218,-,-,-,8706,0,272,0,0,0,13,1622,0,4868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8706,-,-,-,-,-,-,-,-
20180219,-,-,-,11469,0,345,0,0,0,11,1984,0,7276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11469,-,-,-,-,-,-,-,-
20180220,-,-,-,10752,0,449,0,0,0,79,2195,0,6006,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10752,-,-,-,-,-,-,-,-
20180221,-,-,-,10852,0,384,0,0,0,6,1953,0,6363,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10852,-,-,-,-,-,-,-,-
20180222,-,-,-,7657,0,355,0,0,0,0,1782,0,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7657,-,-,-,-,-,-,-,-
