計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,IHヒーター・200V,主寝室AC,キッチンAC,冷蔵庫・キッチン電灯コン,洗濯機・居間TV電灯コン,未使用,2F電灯コンセント,井戸ポンプ・ボイラー,無効1,無効2,無効3,無効4,無効5,無効6,無効7,無効8,無効9,無効10,無効11,無効12,無効13,無効14,無効15,無効16,無効17,無効18,無効19,無効20,無効21,無効22,無効23,無効24,無効25,無効26,無効27,無効28,無効29,無効30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,9238,0,0,1398,0,0,3387,1190,0,1206,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9238,-,-,-,-,-,-,-,-
20171102,-,-,-,11155,0,0,1586,0,0,3817,1228,0,1159,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11155,-,-,-,-,-,-,-,-
20171103,-,-,-,10018,0,0,652,0,0,3667,1503,0,1321,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,-,-,-,-,-,-,-,-
20171104,-,-,-,11254,0,0,986,0,0,3984,2030,0,1390,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11254,-,-,-,-,-,-,-,-
20171105,-,-,-,9945,0,0,1102,0,0,3292,1880,0,1195,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945,-,-,-,-,-,-,-,-
20171106,-,-,-,10275,0,0,1899,0,0,3926,937,0,1175,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10275,-,-,-,-,-,-,-,-
20171107,-,-,-,10205,0,0,1465,0,0,3486,953,0,1168,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10205,-,-,-,-,-,-,-,-
20171108,-,-,-,15630,0,0,1940,0,0,3959,1372,0,1341,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15630,-,-,-,-,-,-,-,-
20171109,-,-,-,7878,0,0,836,0,0,3000,879,0,1244,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7878,-,-,-,-,-,-,-,-
20171110,-,-,-,8199,0,0,970,0,0,3056,1141,0,1245,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8199,-,-,-,-,-,-,-,-
20171111,-,-,-,10919,0,0,1774,0,0,3943,1423,0,1262,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10919,-,-,-,-,-,-,-,-
20171112,-,-,-,8706,0,0,940,0,0,2794,1218,0,1434,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8706,-,-,-,-,-,-,-,-
20171113,-,-,-,9813,0,0,1404,0,0,3021,1611,0,1188,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9813,-,-,-,-,-,-,-,-
