計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,座敷・中間エアコン,セイコ・エアコン,冷蔵庫,茶の間・TV・エアコン,茶の間電灯,セイコ電灯,未使用,キッチン,２F電源,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,12864,0,0,0,1035,1122,2874,16,0,3977,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12864,-,-,-,-,-,-,-,-
20180302,-,-,-,13753,0,57,0,1181,913,2855,7,0,4175,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13753,-,-,-,-,-,-,-,-
20180303,-,-,-,14421,0,442,0,1375,1055,2743,3,0,4327,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14421,-,-,-,-,-,-,-,-
20180304,-,-,-,12135,0,21,0,1502,1595,2176,2,0,3374,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12135,-,-,-,-,-,-,-,-
20180305,-,-,-,11698,0,101,0,1503,829,2514,2,0,2688,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11698,-,-,-,-,-,-,-,-
20180306,-,-,-,16859,0,28,0,1333,847,3091,3,0,4168,4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16859,-,-,-,-,-,-,-,-
20180307,-,-,-,12480,0,3,0,1053,1050,2560,0,0,3685,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12480,-,-,-,-,-,-,-,-
20180308,-,-,-,14926,0,785,775,926,916,3802,128,0,3476,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14926,-,-,-,-,-,-,-,-
20180309,-,-,-,14161,0,15,0,1127,1073,3300,46,0,4324,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14161,-,-,-,-,-,-,-,-
20180310,-,-,-,13018,0,40,0,975,1349,2072,17,0,3815,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13018,-,-,-,-,-,-,-,-
20180311,-,-,-,11979,0,17,0,901,1315,2169,3,0,3218,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11979,-,-,-,-,-,-,-,-
20180312,-,-,-,12794,0,12,0,1110,985,3081,1,0,3405,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12794,-,-,-,-,-,-,-,-
20180313,-,-,-,11620,0,67,0,1030,943,2650,12,0,2889,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11620,-,-,-,-,-,-,-,-
20180314,-,-,-,9347,0,44,0,1057,945,1629,0,0,2384,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9347,-,-,-,-,-,-,-,-
20180315,-,-,-,13166,0,88,1432,1159,789,1776,1430,0,2415,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13166,-,-,-,-,-,-,-,-
20180316,-,-,-,12175,0,4,0,1213,821,2904,0,0,3109,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12175,-,-,-,-,-,-,-,-
20180317,-,-,-,14064,0,241,0,1072,1394,2877,7,0,3295,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14064,-,-,-,-,-,-,-,-
20180318,-,-,-,10938,0,12,0,1102,1099,2207,3,0,2826,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10938,-,-,-,-,-,-,-,-
