計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,北東間エアコン,食洗機,浄水器,IH,LK電源・レンジ・冷蔵庫,リビングエアコン,未使用,洗濯機・脱衣所コンセント,主寝室エアコン・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,24151,0,0,3333,2751,1950,6234,1145,0,5090,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24151,-,-,-,-,-,-,-,-
20171102,-,-,-,19973,0,0,2028,2537,1059,5417,1142,0,5032,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19973,-,-,-,-,-,-,-,-
20171103,-,-,-,18860,0,0,1062,2505,525,6016,0,0,4896,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18860,-,-,-,-,-,-,-,-
20171104,-,-,-,22933,0,0,1857,2433,491,8500,2187,0,4903,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22933,-,-,-,-,-,-,-,-
20171105,-,-,-,24317,0,0,2183,2549,405,7113,3174,0,5073,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24317,-,-,-,-,-,-,-,-
20171106,-,-,-,24889,0,0,3650,2743,1920,8151,2102,0,5320,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24889,-,-,-,-,-,-,-,-
20171107,-,-,-,21481,0,0,5015,2665,1889,6168,1410,0,5064,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21481,-,-,-,-,-,-,-,-
20171108,-,-,-,19889,0,0,3432,2850,429,4500,689,0,4860,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19889,-,-,-,-,-,-,-,-
20171109,-,-,-,25553,0,0,5088,2857,1946,6883,1080,0,5063,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25553,-,-,-,-,-,-,-,-
20171110,-,-,-,24543,0,0,4297,2639,1498,5444,1554,0,5227,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24543,-,-,-,-,-,-,-,-
20171111,-,-,-,26590,0,0,5308,2636,2140,5973,2340,0,5108,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26590,-,-,-,-,-,-,-,-
20171112,-,-,-,24414,0,0,3320,2654,1345,7798,3628,0,5293,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24414,-,-,-,-,-,-,-,-
20171113,-,-,-,28460,0,0,3791,2739,1598,5751,3895,0,5324,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28460,-,-,-,-,-,-,-,-
20171114,-,-,-,24191,0,0,4402,2630,1951,6954,938,0,5086,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24191,-,-,-,-,-,-,-,-
20171115,-,-,-,24904,0,0,4814,2702,932,4961,3469,0,4982,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24904,-,-,-,-,-,-,-,-
20171116,-,-,-,28559,0,0,4937,2703,1443,6168,5220,0,5281,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28559,-,-,-,-,-,-,-,-
20171117,-,-,-,31923,0,958,5971,2908,1341,5278,6759,0,5225,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31923,-,-,-,-,-,-,-,-
20171118,-,-,-,26263,0,1033,3553,2600,881,7508,3149,0,5021,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26263,-,-,-,-,-,-,-,-
20171119,-,-,-,34527,0,4365,3393,2914,1538,6037,8736,0,5030,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34527,-,-,-,-,-,-,-,-
20171120,-,-,-,35440,0,3351,4686,2819,2096,8388,7808,0,4743,3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35440,-,-,-,-,-,-,-,-
