計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,北東間エアコン,食洗機,浄水器,IH,LK電源・レンジ・冷蔵庫,リビングエアコン,未使用,洗濯機・脱衣所コンセント,主寝室エアコン・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,36777,0,5384,4977,2805,1166,7858,8483,0,5370,3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36777,-,-,-,-,-,-,-,-
20171202,-,-,-,40123,0,4759,6392,2587,406,10888,10026,0,5501,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40123,-,-,-,-,-,-,-,-
20171203,-,-,-,35364,0,5073,5393,2758,983,9024,6628,0,5355,3451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35364,-,-,-,-,-,-,-,-
20171204,-,-,-,43907,0,14843,10018,2821,3969,8441,8367,0,5132,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43907,-,-,-,-,-,-,-,-
20171205,-,-,-,38686,0,3937,3653,3002,1637,6831,10347,0,5517,6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38686,-,-,-,-,-,-,-,-
20171206,-,-,-,42693,0,7533,5770,2741,2166,8126,12819,0,5427,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42693,-,-,-,-,-,-,-,-
20171207,-,-,-,43598,0,4827,7001,2744,1955,7042,11812,0,5281,4867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43598,-,-,-,-,-,-,-,-
20171208,-,-,-,46596,0,6459,5901,2949,1776,7613,15646,0,5089,5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46596,-,-,-,-,-,-,-,-
20171209,-,-,-,39236,0,4243,6330,2670,252,7680,11688,0,5831,3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39236,-,-,-,-,-,-,-,-
20171210,-,-,-,40059,0,4661,3350,2587,326,7359,12716,0,5023,5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40059,-,-,-,-,-,-,-,-
20171211,-,-,-,50038,0,8855,5265,2724,1834,8690,14639,0,5591,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50038,-,-,-,-,-,-,-,-
20171212,-,-,-,45055,0,3408,6959,2908,2186,8167,13602,0,5243,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45055,-,-,-,-,-,-,-,-
20171213,-,-,-,44255,0,8792,4394,2855,1327,7941,12134,0,5971,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44255,-,-,-,-,-,-,-,-
20171214,-,-,-,39526,0,5544,8723,2650,375,7186,10449,0,5610,4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39526,-,-,-,-,-,-,-,-
20171215,-,-,-,37746,0,5997,5185,2882,1265,7399,7397,0,5501,6482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37746,-,-,-,-,-,-,-,-
20171216,-,-,-,35984,0,6602,1836,2617,761,8649,10438,0,5278,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35984,-,-,-,-,-,-,-,-
20171217,-,-,-,45110,0,6998,5788,2720,1105,8412,11061,0,5697,10105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45110,-,-,-,-,-,-,-,-
20171218,-,-,-,51026,0,16607,10871,2907,1574,7920,13605,0,5469,6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51026,-,-,-,-,-,-,-,-
20171219,-,-,-,40254,0,4761,10617,2912,1617,7958,8480,0,5397,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40254,-,-,-,-,-,-,-,-
20171220,-,-,-,48996,0,6581,9911,2805,4074,8053,12110,0,4755,7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48996,-,-,-,-,-,-,-,-
20171221,-,-,-,50947,0,4357,8121,3042,7058,7697,12688,0,5776,6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50947,-,-,-,-,-,-,-,-
20171222,-,-,-,41621,0,5413,5937,2820,1401,7773,11504,0,5562,6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41621,-,-,-,-,-,-,-,-
