計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,座敷・中間エアコン,セイコ・エアコン,冷蔵庫,茶の間・TV・エアコン,茶の間電灯,セイコ電灯,未使用,キッチン,２F電源,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,10352,0,10,0,1070,592,2595,91,0,2135,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10352,-,-,-,-,-,-,-,-
20171202,-,-,-,11443,0,62,0,1107,973,2702,0,0,2111,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11443,-,-,-,-,-,-,-,-
20171203,-,-,-,9653,0,9,0,1027,1038,2018,1,0,1920,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9653,-,-,-,-,-,-,-,-
20171204,-,-,-,11053,0,11,0,928,627,2868,0,0,2162,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11053,-,-,-,-,-,-,-,-
20171205,-,-,-,11965,0,31,0,894,725,2165,0,0,3098,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11965,-,-,-,-,-,-,-,-
20171206,-,-,-,14074,0,25,0,963,1000,2654,85,0,2461,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14074,-,-,-,-,-,-,-,-
20171207,-,-,-,12659,0,91,0,939,802,3433,0,0,3162,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12659,-,-,-,-,-,-,-,-
20171208,-,-,-,9902,0,36,0,1027,734,2565,1,0,1718,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9902,-,-,-,-,-,-,-,-
20171209,-,-,-,11826,0,57,0,934,929,2649,0,0,3061,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11826,-,-,-,-,-,-,-,-
20171210,-,-,-,14515,0,23,0,1164,845,3426,1,0,3229,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14515,-,-,-,-,-,-,-,-
20171211,-,-,-,10443,0,185,0,759,646,2608,2,0,1817,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10443,-,-,-,-,-,-,-,-
20171212,-,-,-,12965,0,17,0,999,741,2355,0,0,3761,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12965,-,-,-,-,-,-,-,-
20171213,-,-,-,10864,0,56,0,950,733,2372,1,0,2484,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10864,-,-,-,-,-,-,-,-
20171214,-,-,-,12187,0,45,0,766,911,3067,5,0,3235,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12187,-,-,-,-,-,-,-,-
20171215,-,-,-,10049,0,21,0,1076,797,1923,0,0,2635,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10049,-,-,-,-,-,-,-,-
20171216,-,-,-,13177,0,1121,0,846,1392,3022,6,0,2740,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13177,-,-,-,-,-,-,-,-
20171217,-,-,-,14872,0,23,1149,1180,1313,3564,182,0,2379,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14872,-,-,-,-,-,-,-,-
20171218,-,-,-,15540,0,13,0,966,966,4315,5,0,2964,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15540,-,-,-,-,-,-,-,-
20171219,-,-,-,13272,0,119,1751,1363,859,2123,243,0,2324,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13272,-,-,-,-,-,-,-,-
20171220,-,-,-,13181,0,132,1403,704,726,3113,72,0,2324,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13181,-,-,-,-,-,-,-,-
20171221,-,-,-,21225,0,205,5044,975,1753,2594,1315,0,3965,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21225,-,-,-,-,-,-,-,-
20171222,-,-,-,17173,0,191,41,1076,686,2776,92,0,2945,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17173,-,-,-,-,-,-,-,-
20171223,-,-,-,22363,0,153,0,1106,932,3104,1,0,2703,10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22363,-,-,-,-,-,-,-,-
20171224,-,-,-,17878,0,42,0,1511,1151,3793,11,0,4037,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17878,-,-,-,-,-,-,-,-
20171225,-,-,-,12140,0,37,0,1115,627,3071,0,0,2799,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12140,-,-,-,-,-,-,-,-
20171226,-,-,-,13006,0,38,0,1403,1180,3736,9,0,2087,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13006,-,-,-,-,-,-,-,-
20171227,-,-,-,12374,0,36,0,1038,1207,3083,0,0,2504,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12374,-,-,-,-,-,-,-,-
20171228,-,-,-,15177,0,40,0,870,3596,2997,0,0,2625,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15177,-,-,-,-,-,-,-,-
20171229,-,-,-,13132,0,570,0,1117,1100,3011,0,0,2807,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13132,-,-,-,-,-,-,-,-
20171230,-,-,-,11904,0,64,0,1042,868,2464,80,0,2604,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11904,-,-,-,-,-,-,-,-
20171231,-,-,-,13639,0,72,0,1239,1225,3299,171,0,3128,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13639,-,-,-,-,-,-,-,-
