計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,未使用,洗濯機・外冷蔵庫2,寝室エアコン・外冷蔵庫,照明・ﾚﾝｼﾞ・炊飯器,キッチン冷蔵庫,TV・照明・米冷蔵庫,未使用,洋室エアコン,リビングエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,12652,0,0,8040,1328,5615,4848,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12652,-,-,-,-,-,-,-,-
20180302,-,-,-,9084,0,0,3440,1066,4583,4471,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9084,-,-,-,-,-,-,-,-
20180303,-,-,-,10262,0,0,5080,1173,5262,2894,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10262,-,-,-,-,-,-,-,-
20180304,-,-,-,10458,0,0,6402,1459,5211,2836,4476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10458,-,-,-,-,-,-,-,-
20180305,-,-,-,10331,0,0,4537,1499,5388,2555,6340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10331,-,-,-,-,-,-,-,-
20180306,-,-,-,9416,0,0,4586,1335,4772,2432,5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9416,-,-,-,-,-,-,-,-
20180307,-,-,-,10006,0,0,5758,1255,4901,2350,5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,-,-,-,-,-,-,-,-
20180308,-,-,-,12872,0,0,6603,1270,5574,4357,7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12872,-,-,-,-,-,-,-,-
20180309,-,-,-,10159,0,0,3340,1156,4957,4762,5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10159,-,-,-,-,-,-,-,-
20180310,-,-,-,7577,0,0,3258,994,4478,2326,3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7577,-,-,-,-,-,-,-,-
20180311,-,-,-,11345,0,0,5112,1226,5681,6083,4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11345,-,-,-,-,-,-,-,-
20180312,-,-,-,9911,0,0,3506,1359,4971,3981,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9911,-,-,-,-,-,-,-,-
20180313,-,-,-,8802,0,0,2822,1333,5238,2510,5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8802,-,-,-,-,-,-,-,-
20180314,-,-,-,9756,0,0,3578,1680,5795,3803,4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9756,-,-,-,-,-,-,-,-
20180315,-,-,-,9281,0,0,2879,1576,5251,4235,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9281,-,-,-,-,-,-,-,-
20180316,-,-,-,11282,0,0,3753,1397,5528,4788,6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11282,-,-,-,-,-,-,-,-
20180317,-,-,-,8513,0,0,2944,1211,4383,3052,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8513,-,-,-,-,-,-,-,-
