計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,和室AC,冷蔵庫①新,冷蔵庫②旧・電子レンジ,居間TV・キッチン電灯コ,洗濯機,未使用,和室電灯コンセント・TV,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,12557,0,0,0,192,2355,6648,0,0,877,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12557,-,-,-,-,-,-,-,-
20180602,-,-,-,12719,0,0,0,179,2170,6839,127,0,852,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12719,-,-,-,-,-,-,-,-
20180603,-,-,-,14749,0,0,0,172,2644,7406,86,0,878,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14749,-,-,-,-,-,-,-,-
20180604,-,-,-,14410,0,436,0,160,2933,7529,111,0,887,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14410,-,-,-,-,-,-,-,-
20180605,-,-,-,13262,0,0,0,190,2366,7095,109,0,872,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13262,-,-,-,-,-,-,-,-
20180606,-,-,-,12942,0,0,0,188,2507,8181,141,0,724,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12942,-,-,-,-,-,-,-,-
20180607,-,-,-,13364,0,619,0,160,2652,6564,164,0,994,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13364,-,-,-,-,-,-,-,-
20180608,-,-,-,14139,0,948,0,135,2803,6857,202,0,1077,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14139,-,-,-,-,-,-,-,-
20180609,-,-,-,12529,0,972,0,130,2680,7132,135,0,949,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12529,-,-,-,-,-,-,-,-
20180610,-,-,-,13574,0,0,0,150,2827,6915,81,0,939,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13574,-,-,-,-,-,-,-,-
20180611,-,-,-,13910,0,0,0,185,2273,7660,0,0,880,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13910,-,-,-,-,-,-,-,-
20180612,-,-,-,11616,0,0,0,197,1980,6286,0,0,845,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11616,-,-,-,-,-,-,-,-
20180613,-,-,-,11964,0,0,0,207,1895,6013,0,0,737,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11964,-,-,-,-,-,-,-,-
20180614,-,-,-,13507,0,0,0,190,2417,6759,151,0,769,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13507,-,-,-,-,-,-,-,-
20180615,-,-,-,14116,0,0,0,176,2485,7522,271,0,924,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14116,-,-,-,-,-,-,-,-
20180616,-,-,-,13701,0,0,0,174,2575,7217,0,0,1388,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13701,-,-,-,-,-,-,-,-
20180617,-,-,-,13688,0,0,0,144,2990,8464,53,0,899,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13688,-,-,-,-,-,-,-,-
