計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室エアコン,LTV・照明・K冷蔵庫,洗濯機・冷蔵庫2・納戸,電子レンジ・炊飯器,2F電灯,未使用,2F東エアコン,2F西エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,8599,0,0,0,3379,4500,292,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8599,-,-,-,-,-,-,-,-
20180202,-,-,-,7769,0,0,0,4001,3085,209,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7769,-,-,-,-,-,-,-,-
20180203,-,-,-,12760,0,0,3563,4252,3997,525,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12760,-,-,-,-,-,-,-,-
20180204,-,-,-,11563,0,0,934,4360,5321,509,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11563,-,-,-,-,-,-,-,-
20180205,-,-,-,15748,0,0,2024,4907,7873,501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15748,-,-,-,-,-,-,-,-
20180206,-,-,-,15490,0,0,3835,4314,6296,627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15490,-,-,-,-,-,-,-,-
20180207,-,-,-,12478,0,0,1871,4942,4544,602,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12478,-,-,-,-,-,-,-,-
20180208,-,-,-,12375,0,0,1241,4966,5232,465,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12375,-,-,-,-,-,-,-,-
20180209,-,-,-,7091,0,0,0,2896,3247,414,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091,-,-,-,-,-,-,-,-
20180210,-,-,-,10378,0,0,1103,4317,3817,559,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10378,-,-,-,-,-,-,-,-
20180211,-,-,-,12320,0,0,1453,4677,5184,565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12320,-,-,-,-,-,-,-,-
20180212,-,-,-,14758,0,0,1989,4994,6892,440,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14758,-,-,-,-,-,-,-,-
20180213,-,-,-,12374,0,0,1338,5060,5074,490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12374,-,-,-,-,-,-,-,-
20180214,-,-,-,13392,0,0,785,4979,6539,616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13392,-,-,-,-,-,-,-,-
20180215,-,-,-,9105,0,0,558,4625,2942,480,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9105,-,-,-,-,-,-,-,-
20180216,-,-,-,7114,0,0,0,4093,2250,272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7114,-,-,-,-,-,-,-,-
20180217,-,-,-,7111,0,0,0,2727,3763,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7111,-,-,-,-,-,-,-,-
20180218,-,-,-,6942,0,0,0,3487,2705,225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6942,-,-,-,-,-,-,-,-
20180219,-,-,-,7547,0,0,943,3953,1832,305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7547,-,-,-,-,-,-,-,-
20180220,-,-,-,9011,0,0,275,3875,3759,697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9011,-,-,-,-,-,-,-,-
20180221,-,-,-,9043,0,0,728,4947,2240,592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9043,-,-,-,-,-,-,-,-
20180222,-,-,-,7037,0,0,0,3472,2541,459,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7037,-,-,-,-,-,-,-,-
20180223,-,-,-,8272,0,0,0,4127,3384,318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8272,-,-,-,-,-,-,-,-
20180224,-,-,-,9803,0,0,825,4012,3511,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9803,-,-,-,-,-,-,-,-
20180225,-,-,-,9258,0,0,0,4850,3297,649,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9258,-,-,-,-,-,-,-,-
