計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,主寝室AC,冷蔵庫,LDK電灯コンセント,洗濯機,2F洋室AC,未使用,2F寝室電灯コンセント,浄化槽ファン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,9306,0,0,0,778,2374,459,39,0,1568,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9306,-,-,-,-,-,-,-,-
20180502,-,-,-,10237,0,0,0,1145,3011,473,47,0,1543,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237,-,-,-,-,-,-,-,-
20180503,-,-,-,9447,0,0,0,662,2426,514,26,0,1482,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9447,-,-,-,-,-,-,-,-
20180504,-,-,-,9412,0,0,0,405,2752,646,36,0,1272,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9412,-,-,-,-,-,-,-,-
20180505,-,-,-,9097,0,0,0,464,2425,583,6,0,1250,3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9097,-,-,-,-,-,-,-,-
20180506,-,-,-,10064,0,0,0,546,3098,533,23,0,1289,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10064,-,-,-,-,-,-,-,-
20180507,-,-,-,10477,0,0,0,820,3278,472,40,0,1537,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10477,-,-,-,-,-,-,-,-
20180508,-,-,-,10113,0,0,0,581,2591,568,29,0,1394,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10113,-,-,-,-,-,-,-,-
20180509,-,-,-,9375,0,0,0,300,2810,572,31,0,1140,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9375,-,-,-,-,-,-,-,-
20180510,-,-,-,8823,0,0,0,441,2379,563,37,0,1113,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8823,-,-,-,-,-,-,-,-
20180511,-,-,-,8597,0,0,0,472,1951,524,24,0,1305,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8597,-,-,-,-,-,-,-,-
20180512,-,-,-,9083,0,0,0,809,1914,511,150,0,1532,3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9083,-,-,-,-,-,-,-,-
20180513,-,-,-,9793,0,0,0,868,2315,402,11,0,1565,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9793,-,-,-,-,-,-,-,-
20180514,-,-,-,9128,0,0,0,859,2295,373,52,0,1530,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9128,-,-,-,-,-,-,-,-
20180515,-,-,-,8955,0,0,0,949,2018,413,31,0,1527,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8955,-,-,-,-,-,-,-,-
20180516,-,-,-,9127,0,0,0,1019,2129,399,30,0,1529,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9127,-,-,-,-,-,-,-,-
20180517,-,-,-,10060,0,0,0,1383,2476,354,532,0,1552,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,-,-,-,-,-,-,-,-
