計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,主寝室AC,冷蔵庫,LDK電灯コンセント,洗濯機,2F洋室AC,未使用,2F寝室電灯コンセント,浄化槽ファン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,10459,0,853,0,231,2825,1049,23,0,777,3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10459,-,-,-,-,-,-,-,-
20180302,-,-,-,10374,0,1264,0,228,2738,854,51,0,674,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10374,-,-,-,-,-,-,-,-
20180303,-,-,-,11351,0,1460,0,216,3284,1137,29,0,667,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11351,-,-,-,-,-,-,-,-
20180304,-,-,-,8676,0,0,0,243,1936,933,58,0,812,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8676,-,-,-,-,-,-,-,-
20180305,-,-,-,10326,0,758,0,249,2286,805,39,0,1011,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10326,-,-,-,-,-,-,-,-
20180306,-,-,-,8599,0,0,0,220,2259,887,57,0,739,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8599,-,-,-,-,-,-,-,-
20180307,-,-,-,8942,0,425,0,221,1823,765,27,0,708,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8942,-,-,-,-,-,-,-,-
20180308,-,-,-,10020,0,0,0,245,2341,908,84,0,805,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10020,-,-,-,-,-,-,-,-
20180309,-,-,-,11329,0,1966,0,229,2854,930,56,0,656,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11329,-,-,-,-,-,-,-,-
20180310,-,-,-,10697,0,1378,0,290,2246,980,78,0,640,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10697,-,-,-,-,-,-,-,-
20180311,-,-,-,9757,0,0,0,233,3488,911,12,0,681,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9757,-,-,-,-,-,-,-,-
20180312,-,-,-,9654,0,1114,0,222,2232,885,66,0,697,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9654,-,-,-,-,-,-,-,-
20180313,-,-,-,8711,0,0,0,236,2457,801,19,0,802,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8711,-,-,-,-,-,-,-,-
20180314,-,-,-,7881,0,0,0,328,1571,611,59,0,987,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7881,-,-,-,-,-,-,-,-
20180315,-,-,-,9191,0,0,0,313,2989,639,36,0,1053,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9191,-,-,-,-,-,-,-,-
20180316,-,-,-,10543,0,1148,0,258,2922,832,130,0,914,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10543,-,-,-,-,-,-,-,-
20180317,-,-,-,8638,0,0,0,218,2070,959,85,0,711,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8638,-,-,-,-,-,-,-,-
20180318,-,-,-,8875,0,0,0,235,2391,888,104,0,861,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8875,-,-,-,-,-,-,-,-
20180319,-,-,-,9133,0,0,0,293,2386,803,23,0,1020,3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9133,-,-,-,-,-,-,-,-
20180320,-,-,-,10873,0,1555,0,268,2864,896,207,0,838,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10873,-,-,-,-,-,-,-,-
20180321,-,-,-,11454,0,2002,0,216,2914,1005,61,0,775,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11454,-,-,-,-,-,-,-,-
20180322,-,-,-,9964,0,860,0,222,2862,1017,47,0,668,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9964,-,-,-,-,-,-,-,-
20180323,-,-,-,9897,0,1118,0,225,2386,889,81,0,701,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9897,-,-,-,-,-,-,-,-
20180324,-,-,-,7841,0,387,0,245,924,856,79,0,716,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841,-,-,-,-,-,-,-,-
20180325,-,-,-,8760,0,255,0,253,2223,743,57,0,783,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8760,-,-,-,-,-,-,-,-
20180326,-,-,-,8809,0,0,0,292,2045,873,30,0,980,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8809,-,-,-,-,-,-,-,-
20180327,-,-,-,8811,0,225,0,358,1994,685,53,0,1032,3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8811,-,-,-,-,-,-,-,-
20180328,-,-,-,8869,0,0,0,417,2227,849,15,0,1104,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8869,-,-,-,-,-,-,-,-
20180329,-,-,-,8428,0,0,0,455,2031,566,9,0,1156,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8428,-,-,-,-,-,-,-,-
20180330,-,-,-,8952,0,0,0,404,2344,703,41,0,1213,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8952,-,-,-,-,-,-,-,-
20180331,-,-,-,8590,0,0,0,386,1984,639,53,0,1238,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8590,-,-,-,-,-,-,-,-
