計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,エアコン・キッチン,エコキュート,ＩＨ・キッチン,炊飯器冷蔵庫レンジ洗濯機,2階子供部屋エアコン,未使用,キッチン玄関・照明,照明・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,15317,19687,24993,0,4127,3471,4365,0,0,3955,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20623,-,-,-,-,-,-,-,-
20171002,-,-,-,18159,355,3462,0,3577,2599,4543,0,0,4519,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21266,-,-,-,-,-,-,-,-
20171003,-,-,-,14170,23863,29143,0,3285,1888,4586,0,0,4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450,-,-,-,-,-,-,-,-
20171004,-,-,-,15711,34882,40108,0,3418,1569,5419,0,0,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20937,-,-,-,-,-,-,-,-
20171005,-,-,-,17468,25525,29656,0,3916,2892,5276,0,0,4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21599,-,-,-,-,-,-,-,-
20171006,-,-,-,17836,3154,7417,0,3874,1906,5728,0,0,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22099,-,-,-,-,-,-,-,-
20171007,-,-,-,15854,26696,34043,0,2979,3140,4850,0,0,5193,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23201,-,-,-,-,-,-,-,-
20171008,-,-,-,14237,34041,39662,0,2952,1700,3940,378,0,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19858,-,-,-,-,-,-,-,-
20171009,-,-,-,15554,32694,39151,0,3080,2675,5429,277,0,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22011,-,-,-,-,-,-,-,-
20171010,-,-,-,14897,31035,36152,0,3034,2613,4975,117,0,4130,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20014,-,-,-,-,-,-,-,-
20171011,-,-,-,11512,33321,37845,0,2820,724,4448,0,0,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16036,-,-,-,-,-,-,-,-
20171012,-,-,-,12405,18101,22566,0,2370,1290,3960,0,0,4424,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16870,-,-,-,-,-,-,-,-
20171013,-,-,-,15720,10483,14980,0,3141,1922,4480,0,0,4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20217,-,-,-,-,-,-,-,-
20171014,-,-,-,12850,10751,15892,0,3145,1711,4432,0,0,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17991,-,-,-,-,-,-,-,-
20171015,-,-,-,18584,1167,4319,0,3351,2371,4168,0,0,4548,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21736,-,-,-,-,-,-,-,-
20171016,-,-,-,16454,1960,6077,0,3709,1386,5294,0,0,4086,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20571,-,-,-,-,-,-,-,-
20171017,-,-,-,14522,5670,9813,0,3473,2535,4789,0,0,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18665,-,-,-,-,-,-,-,-
20171018,-,-,-,15415,2855,7217,0,3557,2808,4849,0,0,3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19777,-,-,-,-,-,-,-,-
20171019,-,-,-,14320,12624,17241,0,3363,2560,4306,0,0,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18937,-,-,-,-,-,-,-,-
20171020,-,-,-,14214,17392,25008,0,3435,2626,4574,0,0,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21830,-,-,-,-,-,-,-,-
20171021,-,-,-,18178,1638,4971,0,3302,1558,5526,0,0,4428,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21511,-,-,-,-,-,-,-,-
20171022,-,-,-,22257,1724,5995,0,3648,4738,5051,1343,0,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26528,-,-,-,-,-,-,-,-
20171023,-,-,-,15892,18020,25382,0,3951,3289,5121,34,0,3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23254,-,-,-,-,-,-,-,-
20171024,-,-,-,16528,29011,34282,0,4424,3185,5052,0,0,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21799,-,-,-,-,-,-,-,-
20171025,-,-,-,15582,34634,39535,0,4907,1317,5053,0,0,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20483,-,-,-,-,-,-,-,-
20171026,-,-,-,14917,33520,38245,0,5793,1586,4509,0,0,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19642,-,-,-,-,-,-,-,-
20171027,-,-,-,16190,28800,33307,0,4972,1644,4901,0,0,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20697,-,-,-,-,-,-,-,-
20171028,-,-,-,19385,449,3058,0,4167,3414,4341,0,0,4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21994,-,-,-,-,-,-,-,-
20171029,-,-,-,18328,12170,17281,0,5042,1787,4568,0,0,4303,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23439,-,-,-,-,-,-,-,-
20171030,-,-,-,16107,24029,30716,0,4725,2628,4436,0,0,4081,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22794,-,-,-,-,-,-,-,-
20171031,-,-,-,19392,33471,37864,0,5858,2267,7012,0,0,3942,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23785,-,-,-,-,-,-,-,-
