計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,IHヒーター,2FAC・電灯コ・倉庫冷,キッチン冷蔵庫・電灯コ,リビング電灯コ・洗濯機,食洗機,未使用,座敷・縁側電灯コ・TV,和室（祖母）AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,18795,0,0,1670,2073,2163,7759,686,0,2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18795,-,-,-,-,-,-,-,-
20180602,-,-,-,13531,0,0,962,1832,2159,6687,668,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13531,-,-,-,-,-,-,-,-
20180603,-,-,-,18325,0,0,1463,2253,2097,7316,656,0,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18325,-,-,-,-,-,-,-,-
20180604,-,-,-,17936,0,0,1236,2159,2399,7310,666,0,2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17936,-,-,-,-,-,-,-,-
20180605,-,-,-,19307,0,0,1812,2331,2424,9058,682,0,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19307,-,-,-,-,-,-,-,-
20180606,-,-,-,17441,0,0,1070,2128,2423,8987,634,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17441,-,-,-,-,-,-,-,-
20180607,-,-,-,18520,0,0,1261,2984,2320,8993,654,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18520,-,-,-,-,-,-,-,-
20180608,-,-,-,17670,0,0,1644,2277,2775,7839,650,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17670,-,-,-,-,-,-,-,-
20180609,-,-,-,18691,0,0,1623,2456,2644,8854,643,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18691,-,-,-,-,-,-,-,-
20180610,-,-,-,18937,0,0,1300,2432,2113,8942,645,0,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18937,-,-,-,-,-,-,-,-
20180611,-,-,-,19386,0,0,1848,2344,2354,7664,677,0,2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19386,-,-,-,-,-,-,-,-
20180612,-,-,-,16600,0,0,1127,2281,2269,8348,685,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16600,-,-,-,-,-,-,-,-
20180613,-,-,-,19176,0,0,1479,2235,2066,7818,838,0,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19176,-,-,-,-,-,-,-,-
20180614,-,-,-,15927,0,0,1218,2056,2363,7669,659,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927,-,-,-,-,-,-,-,-
20180615,-,-,-,20000,0,0,1271,1871,2188,9214,702,0,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,-,-,-,-,-,-,-,-
20180616,-,-,-,14646,0,0,1249,1986,2212,6849,42,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14646,-,-,-,-,-,-,-,-
20180617,-,-,-,17971,0,0,1113,2355,2325,7440,643,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17971,-,-,-,-,-,-,-,-
20180618,-,-,-,19060,0,0,1567,2591,2551,7825,672,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19060,-,-,-,-,-,-,-,-
20180619,-,-,-,18268,0,0,890,2425,2588,9210,684,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18268,-,-,-,-,-,-,-,-
20180620,-,-,-,20139,0,0,1634,2137,2693,8620,649,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20139,-,-,-,-,-,-,-,-
20180621,-,-,-,17232,0,0,1201,2408,2375,8500,657,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17232,-,-,-,-,-,-,-,-
20180622,-,-,-,18446,0,0,1391,1961,2522,8402,673,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446,-,-,-,-,-,-,-,-
20180623,-,-,-,16824,0,0,1077,2042,2410,8239,707,0,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16824,-,-,-,-,-,-,-,-
20180624,-,-,-,20061,0,0,1680,2336,2696,7944,658,0,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20061,-,-,-,-,-,-,-,-
20180625,-,-,-,21403,0,0,1620,2459,2666,9120,630,0,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21403,-,-,-,-,-,-,-,-
20180626,-,-,-,19051,0,0,1470,2660,2772,9048,679,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19051,-,-,-,-,-,-,-,-
20180627,-,-,-,19880,0,0,1213,2537,2720,8983,658,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19880,-,-,-,-,-,-,-,-
20180628,-,-,-,19179,0,0,1280,3103,2921,8570,727,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19179,-,-,-,-,-,-,-,-
20180629,-,-,-,18928,0,0,1254,2050,2667,8291,632,0,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18928,-,-,-,-,-,-,-,-
20180630,-,-,-,17328,0,0,1205,2095,2826,8197,625,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17328,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
