計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,IHヒーター,2FAC・電灯コ・倉庫冷,キッチン冷蔵庫・電灯コ,リビング電灯コ・洗濯機,食洗機,未使用,座敷・縁側電灯コ・TV,和室（祖母）AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,16574,0,0,923,1818,2092,8839,814,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16574,-,-,-,-,-,-,-,-
20180302,-,-,-,19971,0,0,1283,1477,1868,9686,828,0,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19971,-,-,-,-,-,-,-,-
20180303,-,-,-,16592,0,788,983,1094,2061,8165,829,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16592,-,-,-,-,-,-,-,-
20180304,-,-,-,17922,0,0,933,1661,1941,9700,0,0,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17922,-,-,-,-,-,-,-,-
20180305,-,-,-,21861,0,0,1227,3138,2452,9599,820,0,3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21861,-,-,-,-,-,-,-,-
20180306,-,-,-,19494,0,0,1179,4048,2180,8855,831,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19494,-,-,-,-,-,-,-,-
20180307,-,-,-,19924,0,0,1051,2848,2082,9231,815,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19924,-,-,-,-,-,-,-,-
20180308,-,-,-,19245,0,0,1308,2971,2355,9636,794,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19245,-,-,-,-,-,-,-,-
20180309,-,-,-,20118,0,0,1074,2874,2125,9231,912,0,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20118,-,-,-,-,-,-,-,-
20180310,-,-,-,17075,0,0,1071,1710,1968,9573,793,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17075,-,-,-,-,-,-,-,-
20180311,-,-,-,20712,0,0,1197,4075,2028,8320,873,0,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20712,-,-,-,-,-,-,-,-
20180312,-,-,-,21618,0,0,1660,3053,1898,9008,844,0,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21618,-,-,-,-,-,-,-,-
20180313,-,-,-,16838,0,0,1291,1895,2024,8958,786,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16838,-,-,-,-,-,-,-,-
