計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,IHヒーター,2FAC・電灯コ・倉庫冷,キッチン冷蔵庫・電灯コ,リビング電灯コ・洗濯機,食洗機,未使用,座敷・縁側電灯コ・TV,和室（祖母）AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,28550,0,3813,1513,4637,2131,9877,2378,0,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28550,-,-,-,-,-,-,-,-
20180102,-,-,-,19947,0,2531,929,1069,1868,8723,808,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19947,-,-,-,-,-,-,-,-
20180103,-,-,-,23482,0,2281,987,4035,1962,9243,847,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23482,-,-,-,-,-,-,-,-
20180104,-,-,-,19689,0,1769,799,2948,2066,9325,851,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19689,-,-,-,-,-,-,-,-
20180105,-,-,-,22178,0,1517,1113,3822,2098,8782,850,0,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22178,-,-,-,-,-,-,-,-
20180106,-,-,-,21283,0,1456,1304,3291,2058,9691,809,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21283,-,-,-,-,-,-,-,-
20180107,-,-,-,26049,0,1993,1154,6499,2119,9303,900,0,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26049,-,-,-,-,-,-,-,-
20180108,-,-,-,21773,0,563,1155,3458,2204,9171,843,0,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21773,-,-,-,-,-,-,-,-
20180109,-,-,-,15816,0,1327,942,3611,1737,7031,105,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15816,-,-,-,-,-,-,-,-
20180110,-,-,-,15121,0,1158,919,4727,1744,5511,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15121,-,-,-,-,-,-,-,-
20180111,-,-,-,22038,0,4747,542,6361,1685,7681,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22038,-,-,-,-,-,-,-,-
