計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,キッチン・冷蔵庫,未使用,照明・リビング,食器洗乾燥機・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,8735,22407,26953,1700,1579,0,0,2537,0,1410,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13281,-,-,-,-,-,-,-,-
20180602,-,-,-,7502,22650,26295,449,2262,0,0,1956,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11147,-,-,-,-,-,-,-,-
20180603,-,-,-,8127,14804,19565,1525,2051,0,0,2381,0,1505,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12888,-,-,-,-,-,-,-,-
20180604,-,-,-,9883,18886,24012,1840,2059,0,0,2757,0,1736,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15009,-,-,-,-,-,-,-,-
20180605,-,-,-,12624,1173,4210,2433,2763,0,0,2646,0,1169,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15661,-,-,-,-,-,-,-,-
20180606,-,-,-,9644,4452,7982,1389,1401,0,0,2404,0,1506,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13174,-,-,-,-,-,-,-,-
20180607,-,-,-,9123,12408,17169,1432,1953,0,0,2539,0,1282,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13884,-,-,-,-,-,-,-,-
20180608,-,-,-,11543,12571,16619,2895,1866,0,0,2765,0,1471,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15591,-,-,-,-,-,-,-,-
20180609,-,-,-,8801,15911,21597,1645,1887,0,0,3175,0,1819,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14487,-,-,-,-,-,-,-,-
20180610,-,-,-,12789,5128,9648,3252,1883,484,0,2591,0,2199,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17309,-,-,-,-,-,-,-,-
20180611,-,-,-,14288,1568,4523,3043,2662,0,0,2978,0,1682,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17243,-,-,-,-,-,-,-,-
20180612,-,-,-,9788,13564,17728,1728,2119,0,0,2726,0,1329,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13952,-,-,-,-,-,-,-,-
20180613,-,-,-,10615,21744,26909,1537,3985,0,0,2600,0,1566,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15780,-,-,-,-,-,-,-,-
20180614,-,-,-,8442,5817,9808,1650,670,0,0,2716,0,1437,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12433,-,-,-,-,-,-,-,-
20180615,-,-,-,9599,20829,25526,1749,2029,0,0,3058,0,1408,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14296,-,-,-,-,-,-,-,-
20180616,-,-,-,9758,19318,25829,1729,2112,1115,0,3064,0,2059,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16269,-,-,-,-,-,-,-,-
