計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,キッチン・冷蔵庫,未使用,照明・リビング,食器洗乾燥機・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,30930,7807,13547,1409,10308,5085,3319,1723,0,2727,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36670,-,-,-,-,-,-,-,-
20180102,-,-,-,19077,14204,19268,281,4811,2957,3657,1180,0,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24141,-,-,-,-,-,-,-,-
20180103,-,-,-,26766,10971,19154,2208,10903,4138,2962,1667,0,2323,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34949,-,-,-,-,-,-,-,-
20180104,-,-,-,28487,4979,11228,2796,8918,4920,2616,1944,0,2444,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34736,-,-,-,-,-,-,-,-
20180105,-,-,-,27045,1465,5776,2188,5781,4407,2322,2150,0,2279,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31356,-,-,-,-,-,-,-,-
20180106,-,-,-,24703,12112,20123,1792,9533,3679,2256,1390,0,2075,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32714,-,-,-,-,-,-,-,-
20180107,-,-,-,25726,137,4566,1113,5664,4291,2566,1541,0,2160,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30155,-,-,-,-,-,-,-,-
20180108,-,-,-,28278,9,1096,2526,5800,2602,2036,1986,0,1989,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29365,-,-,-,-,-,-,-,-
20180109,-,-,-,26217,5462,10113,3586,6913,4764,1543,2268,0,1827,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30868,-,-,-,-,-,-,-,-
20180110,-,-,-,29613,3979,8727,2384,9933,5163,2857,1714,0,2155,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34361,-,-,-,-,-,-,-,-
20180111,-,-,-,32608,11137,18410,2636,9564,6083,3673,2548,0,2150,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39881,-,-,-,-,-,-,-,-
20180112,-,-,-,32258,12789,21616,2988,10054,7145,4249,1549,0,2053,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41085,-,-,-,-,-,-,-,-
20180113,-,-,-,33621,8612,15408,2254,9511,6807,4168,2086,0,2469,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40417,-,-,-,-,-,-,-,-
20180114,-,-,-,29273,2734,9469,1319,11076,6147,3254,1576,0,2718,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36008,-,-,-,-,-,-,-,-
20180115,-,-,-,29144,944,5043,2362,8179,5280,2914,1743,0,2247,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33243,-,-,-,-,-,-,-,-
20180116,-,-,-,23649,5074,10141,3074,7194,3557,1891,1594,0,1809,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28716,-,-,-,-,-,-,-,-
