計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,1F照明,リビング照明,主寝室エアコン,リビングエアコン,冷蔵庫・洗濯機,リビングTV・電子レンジ,未使用,ユニットバス,１Ｆトイレ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,6819,0,159,0,0,0,2533,2156,0,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6819,-,-,-,-,-,-,-,-
20180402,-,-,-,8262,0,518,105,0,0,2670,2663,0,78,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8262,-,-,-,-,-,-,-,-
20180403,-,-,-,7931,0,266,0,0,0,2707,2542,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7931,-,-,-,-,-,-,-,-
20180404,-,-,-,8542,0,314,114,0,0,2878,2939,0,110,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8542,-,-,-,-,-,-,-,-
20180405,-,-,-,8300,0,370,32,0,0,2991,2490,0,80,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,-,-,-,-,-,-,-,-
20180406,-,-,-,8224,0,332,135,0,0,2479,2806,0,60,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8224,-,-,-,-,-,-,-,-
20180407,-,-,-,7845,0,302,36,0,0,1883,3110,0,96,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7845,-,-,-,-,-,-,-,-
20180408,-,-,-,7823,0,316,0,0,0,1760,3303,0,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7823,-,-,-,-,-,-,-,-
20180409,-,-,-,7842,0,277,83,0,0,2102,3180,0,36,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7842,-,-,-,-,-,-,-,-
20180410,-,-,-,7799,0,379,5,0,0,2502,2630,0,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7799,-,-,-,-,-,-,-,-
