計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,1F照明,リビング照明,主寝室エアコン,リビングエアコン,冷蔵庫・洗濯機,リビングTV・電子レンジ,未使用,ユニットバス,１Ｆトイレ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,7986,0,374,19,0,0,3027,2221,0,57,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7986,-,-,-,-,-,-,-,-
20180502,-,-,-,9147,0,335,9,0,0,3059,3164,0,26,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9147,-,-,-,-,-,-,-,-
20180503,-,-,-,7142,0,120,2,0,0,2641,2192,0,24,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7142,-,-,-,-,-,-,-,-
20180504,-,-,-,7597,0,255,16,0,0,2523,2324,0,86,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7597,-,-,-,-,-,-,-,-
20180505,-,-,-,8099,0,222,61,0,0,2687,2893,0,9,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8099,-,-,-,-,-,-,-,-
20180506,-,-,-,8602,0,623,144,0,0,2462,2994,0,54,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8602,-,-,-,-,-,-,-,-
20180507,-,-,-,9274,0,570,2,0,0,2966,3234,0,46,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9274,-,-,-,-,-,-,-,-
20180508,-,-,-,8624,0,453,18,0,0,2700,2891,0,87,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8624,-,-,-,-,-,-,-,-
20180509,-,-,-,8684,0,408,5,0,0,2466,3321,0,42,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8684,-,-,-,-,-,-,-,-
20180510,-,-,-,8146,0,290,160,0,0,2380,2993,0,0,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8146,-,-,-,-,-,-,-,-
20180511,-,-,-,8329,0,356,2,0,0,2558,3149,0,39,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8329,-,-,-,-,-,-,-,-
20180512,-,-,-,8823,0,292,154,0,0,3070,3044,0,0,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8823,-,-,-,-,-,-,-,-
20180513,-,-,-,8777,0,268,1,0,0,2905,3182,0,26,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8777,-,-,-,-,-,-,-,-
