計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,K電源 L照明TV 洗濯,キッチンエアコン,200V和室エアコン,2Fエアコン,主寝室エアコン,リビングエアコン,未使用,未使用,小屋,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018041000+0900,-,-,-,328,0,165,0,0,0,6,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,-,-,-,-,-,-,-,-
2018041001+0900,-,-,-,275,0,185,0,0,0,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,-,-,-,-,-,-,-,-
2018041002+0900,-,-,-,278,0,189,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,-,-,-,-,-,-,-,-
2018041003+0900,-,-,-,241,0,153,0,0,0,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,-,-,-,-,-,-,-,-
2018041004+0900,-,-,-,236,0,149,0,0,0,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,-,-,-,-,-,-,-,-
2018041005+0900,-,-,-,490,0,395,0,0,0,5,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,-,-,-,-,-,-,-,-
2018041006+0900,-,-,-,273,0,178,0,0,0,5,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,-,-,-,-,-,-,-,-
2018041007+0900,-,-,-,635,0,481,0,0,0,8,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,-,-,-,-,-,-,-,-
2018041008+0900,-,-,-,610,0,303,0,0,0,4,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,-,-,-,-,-,-,-,-
2018041009+0900,-,-,-,730,0,442,0,0,0,92,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,-,-,-,-,-,-,-,-
2018041010+0900,-,-,-,451,0,357,0,0,0,5,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,-,-,-,-,-,-,-,-
2018041011+0900,-,-,-,433,0,327,0,0,0,5,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,-,-,-,-,-,-,-,-
2018041012+0900,-,-,-,595,0,434,0,0,0,5,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,-,-,-,-,-,-,-,-
2018041013+0900,-,-,-,646,0,269,0,0,0,5,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,-,-,-,-,-,-,-,-
2018041014+0900,-,-,-,490,0,223,0,0,0,5,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,-,-,-,-,-,-,-,-
2018041015+0900,-,-,-,384,0,244,0,0,0,5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,-,-,-,-,-,-,-,-
2018041016+0900,-,-,-,468,0,339,0,0,0,2,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,-,-,-,-,-,-,-,-
2018041017+0900,-,-,-,508,0,380,0,0,0,4,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,-,-,-,-,-,-,-,-
2018041018+0900,-,-,-,594,0,490,0,0,0,6,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,-,-,-,-,-,-,-,-
2018041019+0900,-,-,-,895,0,729,0,0,0,43,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,-,-,-,-,-,-,-,-
2018041020+0900,-,-,-,795,0,615,0,0,0,57,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,-,-,-,-,-,-,-,-
2018041021+0900,-,-,-,690,0,374,0,0,0,54,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,-,-,-,-,-,-,-,-
2018041022+0900,-,-,-,695,0,386,0,0,0,20,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,-,-,-,-,-,-,-,-
2018041023+0900,-,-,-,627,0,285,0,0,0,4,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,-,-,-,-,-,-,-,-
