計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,2Fエアコン,洗濯機冷蔵庫,IHクッキングヒーター,エコキュート,エアコン・主寝室,キッチンリビング・電灯,未使用,キッチンコンセント,和室エアコン2,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,37900,0,940,420,1298,10161,80,8595,0,1143,3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37900,-,-,593,-,-,-,-,-
20180102,-,-,-,28004,0,581,537,378,11097,181,4836,0,1074,4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28004,-,-,689,-,-,-,-,-
20180103,-,-,-,17371,0,229,469,289,6472,96,2391,0,990,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17371,-,-,496,-,-,-,-,-
20180104,-,-,-,27704,0,669,478,888,7828,100,7295,0,881,3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27704,-,-,601,-,-,-,-,-
20180105,-,-,-,24185,0,418,483,507,7095,17,5231,0,1033,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24185,-,-,419,-,-,-,-,-
20180106,-,-,-,28518,0,552,434,102,9695,93,4945,0,1086,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28518,-,-,633,-,-,-,-,-
20180107,-,-,-,27855,0,223,527,779,5763,202,8924,0,1131,4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27855,-,-,483,-,-,-,-,-
20180108,-,-,-,19745,0,598,606,174,5777,40,4219,0,1109,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19745,-,-,513,-,-,-,-,-
20180109,-,-,-,17406,0,747,591,62,5426,3,3640,0,1081,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17406,-,-,523,-,-,-,-,-
20180110,-,-,-,24706,0,651,468,503,9163,105,3549,0,1011,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24706,-,-,463,-,-,-,-,-
20180111,-,-,-,28393,0,698,381,623,10986,218,4672,0,1081,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28393,-,-,619,-,-,-,-,-
20180112,-,-,-,29948,0,775,332,950,9752,183,4233,0,958,3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29948,-,-,548,-,-,-,-,-
20180113,-,-,-,22535,0,898,372,79,9792,164,3270,0,995,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22535,-,-,548,-,-,-,-,-
20180114,-,-,-,28726,0,550,431,163,11007,171,6772,0,1005,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28726,-,-,520,-,-,-,-,-
20180115,-,-,-,24288,0,985,435,367,8345,1,6230,0,998,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24288,-,-,564,-,-,-,-,-
20180116,-,-,-,27349,0,993,558,155,11138,39,6371,0,1058,3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27349,-,-,515,-,-,-,-,-
20180117,-,-,-,18058,0,789,605,574,3872,42,5479,0,1085,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18058,-,-,548,-,-,-,-,-
20180118,-,-,-,35979,0,1030,633,336,11838,371,14067,0,1156,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35979,-,-,516,-,-,-,-,-
20180119,-,-,-,22565,0,682,620,461,6326,177,5860,0,1128,3518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22565,-,-,458,-,-,-,-,-
