計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,和室TV・2F照明,主寝室エアコン,リビングエアコン,和室エアコン,未使用,電子レンジ・ガス炊飯器,未使用,LTV照明 冷蔵庫 洗濯,2Fエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,9312,0,806,0,0,0,1126,264,0,5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9312,-,-,-,-,-,-,-,-
20171002,-,-,-,11881,0,1077,0,2544,0,972,431,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11881,-,-,-,-,-,-,-,-
20171003,-,-,-,7534,0,1,0,0,0,1063,293,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7534,-,-,-,-,-,-,-,-
20171004,-,-,-,7548,0,7,0,0,0,1123,16,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7548,-,-,-,-,-,-,-,-
20171005,-,-,-,8341,0,2,0,0,0,1023,63,0,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341,-,-,-,-,-,-,-,-
20171006,-,-,-,13390,0,1586,0,3053,0,1129,608,0,6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13390,-,-,-,-,-,-,-,-
20171007,-,-,-,8742,0,972,0,0,0,1180,120,0,5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742,-,-,-,-,-,-,-,-
20171008,-,-,-,12888,0,1806,0,1119,0,1311,927,0,6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12888,-,-,-,-,-,-,-,-
20171009,-,-,-,10437,0,410,0,1131,0,1043,991,0,6010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10437,-,-,-,-,-,-,-,-
20171010,-,-,-,10260,0,228,0,708,0,1098,183,0,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10260,-,-,-,-,-,-,-,-
20171011,-,-,-,9566,0,321,0,1173,0,1182,0,0,6121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9566,-,-,-,-,-,-,-,-
20171012,-,-,-,8172,0,180,0,529,0,1021,0,0,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8172,-,-,-,-,-,-,-,-
20171013,-,-,-,7982,0,23,0,0,0,1123,0,0,5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7982,-,-,-,-,-,-,-,-
20171014,-,-,-,7494,0,332,0,0,0,967,61,0,5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7494,-,-,-,-,-,-,-,-
20171015,-,-,-,10776,0,1035,0,3185,0,793,65,0,4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10776,-,-,-,-,-,-,-,-
20171016,-,-,-,8643,0,31,0,963,0,766,163,0,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8643,-,-,-,-,-,-,-,-
20171017,-,-,-,12111,0,249,0,3170,0,920,116,0,6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12111,-,-,-,-,-,-,-,-
20171018,-,-,-,11827,0,395,0,3336,0,1009,29,0,5853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11827,-,-,-,-,-,-,-,-
20171019,-,-,-,8071,0,11,0,888,0,732,79,0,4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8071,-,-,-,-,-,-,-,-
20171020,-,-,-,7642,0,10,0,0,0,1025,0,0,5418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7642,-,-,-,-,-,-,-,-
20171021,-,-,-,9016,0,619,0,1028,0,1047,131,0,5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9016,-,-,-,-,-,-,-,-
20171022,-,-,-,6693,0,324,0,0,0,778,65,0,4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6693,-,-,-,-,-,-,-,-
20171023,-,-,-,9638,0,1,0,1900,0,605,33,0,5890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9638,-,-,-,-,-,-,-,-
20171024,-,-,-,10794,0,580,0,1293,0,709,96,0,6111,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10794,-,-,-,-,-,-,-,-
20171025,-,-,-,9038,0,144,0,1337,0,548,210,0,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9038,-,-,-,-,-,-,-,-
20171026,-,-,-,8190,0,1227,0,0,0,628,316,0,4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8190,-,-,-,-,-,-,-,-
20171027,-,-,-,8857,0,297,0,0,0,774,166,0,6469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8857,-,-,-,-,-,-,-,-
20171028,-,-,-,11923,0,69,2646,815,0,999,700,0,5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11923,-,-,-,-,-,-,-,-
20171029,-,-,-,7253,0,4,0,0,0,1210,30,0,4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7253,-,-,-,-,-,-,-,-
20171030,-,-,-,11401,0,433,0,1647,0,1124,262,0,6653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11401,-,-,-,-,-,-,-,-
20171031,-,-,-,7180,0,81,0,0,0,565,120,0,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7180,-,-,-,-,-,-,-,-
