計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,洗濯機・洗面,エアコン・リビング,エアコン・主寝室,リビング、テレビ、照明,エアコン・和室１,未使用,洗面・トイレ、玄関,２階洋室、エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,11088,0,594,855,159,0,6069,0,0,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11088,-,-,-,-,-,-,-,-
20171102,-,-,-,12761,0,997,943,100,0,7181,0,0,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12761,-,-,-,-,-,-,-,-
20171103,-,-,-,11881,0,743,891,118,0,6816,0,0,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11881,-,-,-,-,-,-,-,-
20171104,-,-,-,12670,0,546,890,210,0,7547,0,0,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12670,-,-,-,-,-,-,-,-
20171105,-,-,-,10001,0,556,984,245,0,4893,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001,-,-,-,-,-,-,-,-
20171106,-,-,-,11853,0,914,849,186,0,6438,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11853,-,-,-,-,-,-,-,-
20171107,-,-,-,13830,0,1027,949,220,0,8068,0,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13830,-,-,-,-,-,-,-,-
20171108,-,-,-,13759,0,927,808,74,0,7920,0,0,2108,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13759,-,-,-,-,-,-,-,-
20171109,-,-,-,13787,0,1081,986,156,0,7940,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13787,-,-,-,-,-,-,-,-
20171110,-,-,-,13350,0,636,818,1398,0,7076,0,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13350,-,-,-,-,-,-,-,-
20171111,-,-,-,11920,0,1639,803,194,0,5696,0,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11920,-,-,-,-,-,-,-,-
20171112,-,-,-,14366,0,1493,1203,1024,0,7189,0,0,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14366,-,-,-,-,-,-,-,-
20171113,-,-,-,14767,0,810,997,1626,0,7606,0,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14767,-,-,-,-,-,-,-,-
20171114,-,-,-,13920,0,799,2267,406,0,6992,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13920,-,-,-,-,-,-,-,-
20171115,-,-,-,13217,0,792,1077,1582,0,6000,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13217,-,-,-,-,-,-,-,-
20171116,-,-,-,14717,0,600,1181,1636,0,7504,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14717,-,-,-,-,-,-,-,-
20171117,-,-,-,16625,0,480,1136,2091,0,8820,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16625,-,-,-,-,-,-,-,-
20171118,-,-,-,12948,0,607,975,641,0,6892,0,0,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12948,-,-,-,-,-,-,-,-
20171119,-,-,-,12558,0,625,1123,1512,0,5660,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12558,-,-,-,-,-,-,-,-
20171120,-,-,-,14908,0,593,1144,2558,0,6889,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14908,-,-,-,-,-,-,-,-
20171121,-,-,-,15007,0,523,1121,1720,890,7094,0,0,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15007,-,-,-,-,-,-,-,-
20171122,-,-,-,14096,0,561,988,1283,0,7733,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14096,-,-,-,-,-,-,-,-
20171123,-,-,-,14046,0,1857,1174,1624,0,6040,0,0,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14046,-,-,-,-,-,-,-,-
20171124,-,-,-,15028,0,1707,1103,1257,0,7454,0,0,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15028,-,-,-,-,-,-,-,-
20171125,-,-,-,12703,0,514,1139,1017,0,6545,0,0,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12703,-,-,-,-,-,-,-,-
20171126,-,-,-,17674,0,615,1182,309,0,7767,2850,0,1856,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17674,-,-,-,-,-,-,-,-
20171127,-,-,-,12430,0,699,1190,1223,0,5635,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12430,-,-,-,-,-,-,-,-
20171128,-,-,-,11082,0,534,1090,246,0,5711,0,0,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11082,-,-,-,-,-,-,-,-
20171129,-,-,-,15268,0,809,2925,168,0,7969,0,0,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15268,-,-,-,-,-,-,-,-
20171130,-,-,-,13950,0,661,2416,213,0,6125,0,0,1823,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13950,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
