計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・和室２,台所・和室・照明・電源,リビング玄関・照明・電源,エアコン・リビング,エアコン・和室１,ブレーカー６,未使用,エアコン・キッチン,ブレーカー8,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,15167,0,0,5627,7122,0,0,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15167,-,-,-,-,-,-,-,-
20180102,-,-,-,14990,0,0,5820,6510,0,0,0,0,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14990,-,-,-,-,-,-,-,-
20180103,-,-,-,14338,0,0,5411,6529,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14338,-,-,-,-,-,-,-,-
20180104,-,-,-,16211,0,0,5967,7855,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16211,-,-,-,-,-,-,-,-
20180105,-,-,-,12773,0,0,4592,5845,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12773,-,-,-,-,-,-,-,-
20180106,-,-,-,13682,0,0,5090,6538,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13682,-,-,-,-,-,-,-,-
20180107,-,-,-,14186,0,0,5073,6995,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14186,-,-,-,-,-,-,-,-
20180108,-,-,-,12786,0,0,5004,6010,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12786,-,-,-,-,-,-,-,-
20180109,-,-,-,13869,0,0,4372,7489,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13869,-,-,-,-,-,-,-,-
20180110,-,-,-,14408,0,0,4871,7068,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14408,-,-,-,-,-,-,-,-
20180111,-,-,-,15094,0,0,5088,7029,0,0,0,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15094,-,-,-,-,-,-,-,-
20180112,-,-,-,16878,0,0,6244,7407,0,0,0,0,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16878,-,-,-,-,-,-,-,-
20180113,-,-,-,15126,0,0,5230,7256,0,0,0,0,0,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15126,-,-,-,-,-,-,-,-
20180114,-,-,-,15441,0,0,5179,7759,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15441,-,-,-,-,-,-,-,-
20180115,-,-,-,15642,0,0,5547,7329,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642,-,-,-,-,-,-,-,-
20180116,-,-,-,12867,0,0,4872,5858,0,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12867,-,-,-,-,-,-,-,-
20180117,-,-,-,11195,0,0,4451,5037,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11195,-,-,-,-,-,-,-,-
20180118,-,-,-,12148,0,0,5137,5267,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12148,-,-,-,-,-,-,-,-
20180119,-,-,-,12672,0,0,4947,5838,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12672,-,-,-,-,-,-,-,-
20180120,-,-,-,13346,0,0,4864,6052,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13346,-,-,-,-,-,-,-,-
20180121,-,-,-,14419,0,0,5081,6978,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14419,-,-,-,-,-,-,-,-
20180122,-,-,-,12973,0,0,4939,6090,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12973,-,-,-,-,-,-,-,-
20180123,-,-,-,13483,0,0,4364,6942,0,0,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13483,-,-,-,-,-,-,-,-
20180124,-,-,-,14530,0,0,5152,6695,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14530,-,-,-,-,-,-,-,-
20180125,-,-,-,14702,0,0,5134,6773,0,0,0,0,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14702,-,-,-,-,-,-,-,-
20180126,-,-,-,14842,0,0,5157,7089,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14842,-,-,-,-,-,-,-,-
20180127,-,-,-,15331,0,0,5796,6858,0,0,0,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15331,-,-,-,-,-,-,-,-
20180128,-,-,-,14103,0,0,4966,6490,0,0,0,0,0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14103,-,-,-,-,-,-,-,-
20180129,-,-,-,14842,0,0,5237,6978,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14842,-,-,-,-,-,-,-,-
20180130,-,-,-,14837,0,0,5127,6943,0,0,0,0,0,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14837,-,-,-,-,-,-,-,-
20180131,-,-,-,15753,0,0,5468,7758,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15753,-,-,-,-,-,-,-,-
