計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,北東間エアコン,食洗機,浄水器,IH,LK電源・レンジ・冷蔵庫,リビングエアコン,未使用,洗濯機・脱衣所コンセント,主寝室エアコン・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,42283,0,4370,4631,2852,1515,8639,16017,0,5214,6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42283,-,-,-,-,-,-,-,-
20180202,-,-,-,48679,0,7019,4236,2748,1477,8930,14665,0,5466,9345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48679,-,-,-,-,-,-,-,-
20180203,-,-,-,45157,0,5306,5157,2738,946,9363,16303,0,5482,10927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45157,-,-,-,-,-,-,-,-
20180204,-,-,-,54036,0,7595,2671,2919,1393,9363,18885,0,6151,9908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54036,-,-,-,-,-,-,-,-
20180205,-,-,-,61615,0,6119,6678,2982,774,8775,25262,0,5850,13078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61615,-,-,-,-,-,-,-,-
20180206,-,-,-,61400,0,6001,11232,3356,1868,11250,21795,0,5708,11848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61400,-,-,-,-,-,-,-,-
20180207,-,-,-,57970,0,10322,10109,3031,889,8162,21754,0,5269,9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57970,-,-,-,-,-,-,-,-
20180208,-,-,-,55909,0,6203,6597,3083,2608,7965,19794,0,6060,11240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55909,-,-,-,-,-,-,-,-
20180209,-,-,-,49052,0,6472,4398,2740,429,6813,19450,0,6001,6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49052,-,-,-,-,-,-,-,-
20180210,-,-,-,42907,0,4580,3733,2898,576,8209,15730,0,5718,5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42907,-,-,-,-,-,-,-,-
20180211,-,-,-,48351,0,6041,3861,2795,383,9029,15340,0,6032,10058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48351,-,-,-,-,-,-,-,-
20180212,-,-,-,61023,0,6295,3933,2719,603,9484,25091,0,6190,14424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61023,-,-,-,-,-,-,-,-
20180213,-,-,-,56201,0,2860,8284,3101,3513,8664,19912,0,5236,11323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56201,-,-,-,-,-,-,-,-
20180214,-,-,-,43364,0,11659,3827,2975,2441,8335,13455,0,5901,7774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43364,-,-,-,-,-,-,-,-
20180215,-,-,-,38868,0,4121,5126,2881,1663,7510,12131,0,5316,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38868,-,-,-,-,-,-,-,-
20180216,-,-,-,50046,0,3829,7761,2921,1532,9356,17303,0,5333,7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50046,-,-,-,-,-,-,-,-
20180217,-,-,-,49632,0,4743,3619,2730,1164,10066,16676,0,6112,10496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49632,-,-,-,-,-,-,-,-
20180218,-,-,-,44781,0,6653,5839,2751,1095,10925,10662,0,5440,8739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44781,-,-,-,-,-,-,-,-
20180219,-,-,-,40502,0,6415,4595,2762,1184,7212,11787,0,4896,6326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40502,-,-,-,-,-,-,-,-
