計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,北東間エアコン,食洗機,浄水器,IH,LK電源・レンジ・冷蔵庫,リビングエアコン,未使用,洗濯機・脱衣所コンセント,主寝室エアコン・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,19097,0,0,3226,2657,1335,6079,0,0,4990,5642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19097,-,-,-,-,-,-,-,-
20180602,-,-,-,17200,0,0,3160,2339,624,5681,0,0,5046,4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200,-,-,-,-,-,-,-,-
20180603,-,-,-,18619,0,0,2856,2679,992,5581,0,0,5188,6865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18619,-,-,-,-,-,-,-,-
20180604,-,-,-,16674,0,0,3247,2565,1064,4529,0,0,5002,4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16674,-,-,-,-,-,-,-,-
20180605,-,-,-,23902,0,0,4720,2773,2630,6060,0,0,4907,4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23902,-,-,-,-,-,-,-,-
20180606,-,-,-,24441,0,0,4136,2669,704,5474,0,0,4720,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24441,-,-,-,-,-,-,-,-
20180607,-,-,-,22655,0,0,3086,2723,2120,5725,0,0,4962,4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22655,-,-,-,-,-,-,-,-
20180608,-,-,-,25139,0,0,4046,2938,1273,6620,0,0,4944,5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25139,-,-,-,-,-,-,-,-
20180609,-,-,-,22899,0,0,3222,2768,906,4816,1060,0,5237,8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22899,-,-,-,-,-,-,-,-
20180610,-,-,-,20980,0,0,1567,2607,0,4047,0,0,4997,10449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20980,-,-,-,-,-,-,-,-
20180611,-,-,-,28523,0,0,3211,2910,2000,5596,0,0,4767,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28523,-,-,-,-,-,-,-,-
20180612,-,-,-,22552,0,0,5362,2824,1122,5684,0,0,5011,6990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22552,-,-,-,-,-,-,-,-
20180613,-,-,-,21957,0,0,4768,2899,1657,4886,0,0,5174,7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21957,-,-,-,-,-,-,-,-
20180614,-,-,-,25069,0,0,6050,2817,1877,5642,0,0,5100,9460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25069,-,-,-,-,-,-,-,-
20180615,-,-,-,24806,0,0,6249,2937,1939,6520,0,0,5065,7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24806,-,-,-,-,-,-,-,-
20180616,-,-,-,20480,0,0,5988,2775,1184,5594,0,0,5107,8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20480,-,-,-,-,-,-,-,-
