計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,北東間エアコン,食洗機,浄水器,IH,LK電源・レンジ・冷蔵庫,リビングエアコン,未使用,洗濯機・脱衣所コンセント,主寝室エアコン・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,21675,0,0,3395,2894,1869,5817,0,0,4947,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21675,-,-,-,-,-,-,-,-
20180502,-,-,-,24621,0,0,3692,2923,2155,7668,0,0,4919,4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24621,-,-,-,-,-,-,-,-
20180503,-,-,-,19993,0,0,3571,2696,1683,6441,0,0,5081,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19993,-,-,-,-,-,-,-,-
20180504,-,-,-,20525,0,0,3642,2834,1005,6967,0,0,4922,4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20525,-,-,-,-,-,-,-,-
20180505,-,-,-,23699,0,0,6165,2507,714,9579,0,0,5257,4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23699,-,-,-,-,-,-,-,-
20180506,-,-,-,25642,0,0,1616,2581,994,7787,792,0,5273,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25642,-,-,-,-,-,-,-,-
20180507,-,-,-,26270,0,0,3265,2737,1492,8023,9,0,5291,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26270,-,-,-,-,-,-,-,-
20180508,-,-,-,25306,0,0,4806,2752,1385,7578,0,0,4966,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25306,-,-,-,-,-,-,-,-
20180509,-,-,-,20560,0,0,4137,2936,731,6049,0,0,5282,2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20560,-,-,-,-,-,-,-,-
20180510,-,-,-,20875,0,0,3303,2692,393,7209,0,0,5206,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20875,-,-,-,-,-,-,-,-
20180511,-,-,-,21066,0,0,3281,2695,1011,7582,0,0,5091,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21066,-,-,-,-,-,-,-,-
20180512,-,-,-,21321,0,0,3258,2713,600,6221,0,0,5045,5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21321,-,-,-,-,-,-,-,-
20180513,-,-,-,24163,0,0,1633,2541,515,7108,0,0,5140,5947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24163,-,-,-,-,-,-,-,-
20180514,-,-,-,17352,0,0,3334,2893,1075,4260,16,0,5105,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17352,-,-,-,-,-,-,-,-
20180515,-,-,-,22615,0,0,6489,2766,710,7085,7,0,5212,6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615,-,-,-,-,-,-,-,-
