計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,TVレンジ食器乾照明,エアコン28照明,未使用,未使用,リビングエアコン25,洗濯機冷蔵庫二階照明,未使用,エアコン25,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,13220,0,4826,1736,0,0,1761,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13220,-,-,-,-,-,-,-,-
20180502,-,-,-,10748,0,4527,701,0,0,368,4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10748,-,-,-,-,-,-,-,-
20180503,-,-,-,12315,0,5293,578,0,0,1541,4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12315,-,-,-,-,-,-,-,-
20180504,-,-,-,12874,0,5614,455,0,0,1920,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12874,-,-,-,-,-,-,-,-
20180505,-,-,-,13204,0,5288,383,0,0,2483,4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13204,-,-,-,-,-,-,-,-
20180506,-,-,-,11456,0,5478,0,0,0,1051,4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11456,-,-,-,-,-,-,-,-
20180507,-,-,-,10470,0,5140,322,0,0,121,4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10470,-,-,-,-,-,-,-,-
20180508,-,-,-,12591,0,5462,0,0,0,2312,4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12591,-,-,-,-,-,-,-,-
20180509,-,-,-,12151,0,5296,73,0,0,2006,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12151,-,-,-,-,-,-,-,-
20180510,-,-,-,12457,0,5069,355,0,0,2358,4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12457,-,-,-,-,-,-,-,-
20180511,-,-,-,13455,0,5427,1275,0,0,2044,4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13455,-,-,-,-,-,-,-,-
20180512,-,-,-,13465,0,4907,1947,0,0,1441,4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13465,-,-,-,-,-,-,-,-
20180513,-,-,-,11411,0,5177,894,0,0,81,4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11411,-,-,-,-,-,-,-,-
