計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,TVレンジ食器乾照明,エアコン28照明,未使用,未使用,リビングエアコン25,洗濯機冷蔵庫二階照明,未使用,エアコン25,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,25559,0,4706,6420,0,0,9962,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25559,-,-,-,-,-,-,-,-
20180302,-,-,-,27435,0,5113,7660,0,0,10490,4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27435,-,-,-,-,-,-,-,-
20180303,-,-,-,29121,0,5353,9814,0,0,9694,4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29121,-,-,-,-,-,-,-,-
20180304,-,-,-,19571,0,5783,4406,0,0,4820,4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19571,-,-,-,-,-,-,-,-
20180305,-,-,-,13749,0,4978,0,0,0,4318,4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13749,-,-,-,-,-,-,-,-
20180306,-,-,-,23436,0,5631,7310,0,0,6375,4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23436,-,-,-,-,-,-,-,-
20180307,-,-,-,22591,0,4791,6261,0,0,7192,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22591,-,-,-,-,-,-,-,-
20180308,-,-,-,21392,0,5402,6217,0,0,5526,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21392,-,-,-,-,-,-,-,-
20180309,-,-,-,29756,0,5018,11027,0,0,9602,4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29756,-,-,-,-,-,-,-,-
20180310,-,-,-,29036,0,5330,10002,0,0,9586,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29036,-,-,-,-,-,-,-,-
20180311,-,-,-,24559,0,5525,6769,0,0,7929,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24559,-,-,-,-,-,-,-,-
20180312,-,-,-,22814,0,4679,6356,0,0,7492,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22814,-,-,-,-,-,-,-,-
20180313,-,-,-,17375,0,5063,3721,0,0,3985,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17375,-,-,-,-,-,-,-,-
20180314,-,-,-,12871,0,5113,1726,0,0,1038,4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12871,-,-,-,-,-,-,-,-
20180315,-,-,-,10870,0,4718,6,0,0,1424,4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10870,-,-,-,-,-,-,-,-
20180316,-,-,-,23556,0,5218,6691,0,0,7220,4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23556,-,-,-,-,-,-,-,-
20180317,-,-,-,26081,0,5037,6855,0,0,9966,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26081,-,-,-,-,-,-,-,-
20180318,-,-,-,21369,0,5519,4470,0,0,6943,4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21369,-,-,-,-,-,-,-,-
20180319,-,-,-,13013,0,4766,0,0,0,3577,4443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13013,-,-,-,-,-,-,-,-
20180320,-,-,-,22276,0,5275,6130,0,0,6647,4134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22276,-,-,-,-,-,-,-,-
20180321,-,-,-,31011,0,5600,10225,0,0,11037,4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31011,-,-,-,-,-,-,-,-
20180322,-,-,-,31563,0,5752,9953,0,0,11794,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31563,-,-,-,-,-,-,-,-
20180323,-,-,-,30083,0,5544,8631,0,0,11630,4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30083,-,-,-,-,-,-,-,-
20180324,-,-,-,22446,0,4722,4190,0,0,9189,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22446,-,-,-,-,-,-,-,-
20180325,-,-,-,21201,0,5466,4228,0,0,7070,4260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21201,-,-,-,-,-,-,-,-
20180326,-,-,-,18147,0,5068,3526,0,0,5014,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18147,-,-,-,-,-,-,-,-
20180327,-,-,-,10285,0,4702,983,0,0,0,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10285,-,-,-,-,-,-,-,-
20180328,-,-,-,11709,0,5421,893,0,0,748,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11709,-,-,-,-,-,-,-,-
20180329,-,-,-,12035,0,4899,1483,0,0,898,4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12035,-,-,-,-,-,-,-,-
20180330,-,-,-,11950,0,5331,1405,0,0,819,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11950,-,-,-,-,-,-,-,-
20180331,-,-,-,13041,0,5320,2648,0,0,675,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13041,-,-,-,-,-,-,-,-
