計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・電源・キッチン,洗濯機・浴室,食器洗乾燥機・キッチン,冷蔵庫・キッチン,エアコン・主寝室,エアコン・和室,未使用,ＩＨ・キッチン,エアコン・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,17409,0,2232,1391,788,1090,2580,0,0,460,3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17409,-,-,-,-,-,-,-,-
20180302,-,-,-,13919,0,2563,298,893,1008,3556,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13919,-,-,-,-,-,-,-,-
20180303,-,-,-,20631,0,3318,1572,767,1061,4160,0,0,623,4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20631,-,-,-,-,-,-,-,-
20180304,-,-,-,15077,0,2603,1321,574,1119,20,0,0,711,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077,-,-,-,-,-,-,-,-
20180305,-,-,-,13727,0,1878,430,797,1288,190,0,0,661,3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13727,-,-,-,-,-,-,-,-
20180306,-,-,-,12567,0,2214,677,652,1070,66,0,0,605,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12567,-,-,-,-,-,-,-,-
20180307,-,-,-,12074,0,2545,327,689,1026,59,0,0,637,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12074,-,-,-,-,-,-,-,-
20180308,-,-,-,13200,0,1949,1552,532,1150,18,0,0,487,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,-,-,-,-,-,-,-,-
20180309,-,-,-,14773,0,2807,782,746,1015,114,0,0,496,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14773,-,-,-,-,-,-,-,-
20180310,-,-,-,13146,0,3474,1365,562,870,106,0,0,399,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13146,-,-,-,-,-,-,-,-
20180311,-,-,-,10699,0,1782,308,798,941,78,0,0,477,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10699,-,-,-,-,-,-,-,-
20180312,-,-,-,9947,0,1946,720,706,985,62,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9947,-,-,-,-,-,-,-,-
20180313,-,-,-,9008,0,1810,287,470,1063,44,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9008,-,-,-,-,-,-,-,-
20180314,-,-,-,9174,0,1850,253,1317,1079,9,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9174,-,-,-,-,-,-,-,-
20180315,-,-,-,8619,0,1178,837,602,1029,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8619,-,-,-,-,-,-,-,-
20180316,-,-,-,11180,0,3579,519,1555,1125,52,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11180,-,-,-,-,-,-,-,-
20180317,-,-,-,8195,0,1669,393,567,959,77,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8195,-,-,-,-,-,-,-,-
20180318,-,-,-,10161,0,2572,1368,480,989,58,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10161,-,-,-,-,-,-,-,-
20180319,-,-,-,8317,0,1893,286,592,1026,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8317,-,-,-,-,-,-,-,-
20180320,-,-,-,10163,0,3130,327,633,1102,36,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10163,-,-,-,-,-,-,-,-
20180321,-,-,-,15431,0,2860,2584,603,1073,84,0,0,340,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15431,-,-,-,-,-,-,-,-
20180322,-,-,-,14054,0,2351,537,532,977,105,0,0,510,4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14054,-,-,-,-,-,-,-,-
20180323,-,-,-,10282,0,3145,356,621,952,86,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10282,-,-,-,-,-,-,-,-
20180324,-,-,-,10618,0,3564,631,565,987,60,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10618,-,-,-,-,-,-,-,-
20180325,-,-,-,11109,0,3636,885,735,998,46,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11109,-,-,-,-,-,-,-,-
20180326,-,-,-,9337,0,2732,279,664,945,26,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9337,-,-,-,-,-,-,-,-
20180327,-,-,-,10106,0,2680,938,610,1139,9,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10106,-,-,-,-,-,-,-,-
20180328,-,-,-,9487,0,2404,422,532,1145,9,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9487,-,-,-,-,-,-,-,-
20180329,-,-,-,8593,0,1871,662,597,1047,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8593,-,-,-,-,-,-,-,-
20180330,-,-,-,8857,0,1645,893,567,1238,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8857,-,-,-,-,-,-,-,-
20180331,-,-,-,8165,0,1553,214,722,1222,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8165,-,-,-,-,-,-,-,-
