計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,食洗機,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018031800+0900,-,-,-,3915,0,0,0,1060,0,0,82,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,-,-,16,-,-,-,-,-
2018031801+0900,-,-,-,3922,0,0,0,1063,0,0,112,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3922,-,-,16,-,-,-,-,-
2018031802+0900,-,-,-,3866,0,0,0,1004,0,0,175,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866,-,-,0,-,-,-,-,-
2018031803+0900,-,-,-,3802,0,0,0,1398,0,0,113,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3802,-,-,0,-,-,-,-,-
2018031804+0900,-,-,-,3570,0,0,0,1205,0,0,85,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,-,-,0,-,-,-,-,-
2018031805+0900,-,-,-,2466,0,0,0,0,0,0,81,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,-,-,0,-,-,-,-,-
2018031806+0900,-,-,-,2684,0,0,0,0,0,0,83,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,-,-,160,-,-,-,-,-
2018031807+0900,-,-,-,2257,0,417,80,0,0,0,89,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257,-,-,55,-,-,-,-,-
2018031808+0900,-,-,-,1603,0,0,0,88,0,0,87,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,-,-,6,-,-,-,-,-
2018031809+0900,-,-,-,1198,0,0,0,0,0,0,107,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,-,-,37,-,-,-,-,-
2018031810+0900,-,-,-,1147,0,0,11,0,0,0,89,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,-,-,70,-,-,-,-,-
2018031811+0900,-,-,-,1107,0,0,0,0,0,0,92,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,-,-,0,-,-,-,-,-
2018031812+0900,-,-,-,1293,0,79,135,0,0,0,85,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,-,-,49,-,-,-,-,-
2018031813+0900,-,-,-,2295,0,810,0,0,0,0,85,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,-,-,48,-,-,-,-,-
2018031814+0900,-,-,-,2766,0,0,0,1447,0,0,89,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2766,-,-,0,-,-,-,-,-
2018031815+0900,-,-,-,1325,0,0,0,272,0,0,91,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,-,-,74,-,-,-,-,-
2018031816+0900,-,-,-,904,0,0,0,0,0,0,86,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,-,-,1,-,-,-,-,-
2018031817+0900,-,-,-,936,0,0,0,0,0,0,89,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,-,-,4,-,-,-,-,-
2018031818+0900,-,-,-,1442,0,357,107,0,0,0,131,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,-,-,5,-,-,-,-,-
2018031819+0900,-,-,-,1017,0,73,0,0,0,0,144,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,-,-,23,-,-,-,-,-
