計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,電気オーブン・レンジ,エコキュート,居間エアコン,エアコン・北和室,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018061000+0900,-,-,-,1646,0,0,0,657,245,0,113,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,-,-,0,-,-,-,-,-
2018061001+0900,-,-,-,1646,0,0,0,733,94,0,131,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,-,-,26,-,-,-,-,-
2018061002+0900,-,-,-,579,0,0,0,0,0,0,96,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,-,-,0,-,-,-,-,-
2018061003+0900,-,-,-,583,0,0,0,0,0,0,125,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,-,-,0,-,-,-,-,-
2018061004+0900,-,-,-,529,0,0,0,0,0,0,129,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,-,-,0,-,-,-,-,-
2018061005+0900,-,-,-,872,0,0,0,0,0,0,127,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,-,-,0,-,-,-,-,-
2018061006+0900,-,-,-,834,0,188,0,0,0,0,129,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,-,-,4,-,-,-,-,-
2018061007+0900,-,-,-,1158,0,37,43,0,0,0,108,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,-,-,8,-,-,-,-,-
2018061008+0900,-,-,-,1240,0,0,0,0,0,0,142,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,-,-,11,-,-,-,-,-
2018061009+0900,-,-,-,916,0,0,0,0,0,0,131,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,-,-,0,-,-,-,-,-
2018061010+0900,-,-,-,837,0,0,0,0,0,0,103,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,-,-,0,-,-,-,-,-
2018061011+0900,-,-,-,1353,0,176,0,0,0,0,118,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,-,-,1,-,-,-,-,-
2018061012+0900,-,-,-,1210,0,0,0,0,0,0,136,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,-,-,109,-,-,-,-,-
2018061013+0900,-,-,-,1215,0,0,0,0,0,0,131,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,-,-,0,-,-,-,-,-
2018061014+0900,-,-,-,1316,0,0,0,0,0,0,217,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,-,-,0,-,-,-,-,-
2018061015+0900,-,-,-,1066,0,122,0,0,0,0,152,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,-,-,1,-,-,-,-,-
2018061016+0900,-,-,-,1681,0,408,0,0,0,0,184,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,-,-,79,-,-,-,-,-
2018061017+0900,-,-,-,2344,0,1195,45,5,0,0,152,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,-,-,168,-,-,-,-,-
2018061018+0900,-,-,-,1747,0,699,0,9,0,0,165,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,-,-,82,-,-,-,-,-
