計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,食洗機,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018031000+0900,-,-,-,3759,0,0,58,1369,596,0,96,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759,-,-,9,-,-,-,-,-
2018031001+0900,-,-,-,3500,0,0,0,1362,0,0,149,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,-,-,14,-,-,-,-,-
2018031002+0900,-,-,-,3407,0,0,0,1352,0,0,139,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407,-,-,18,-,-,-,-,-
2018031003+0900,-,-,-,2810,0,0,0,1284,0,0,103,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,-,-,81,-,-,-,-,-
2018031004+0900,-,-,-,3227,0,0,0,1338,0,0,92,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227,-,-,140,-,-,-,-,-
2018031005+0900,-,-,-,2830,0,0,0,1248,0,0,95,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830,-,-,40,-,-,-,-,-
2018031006+0900,-,-,-,3325,0,0,0,1327,0,0,85,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325,-,-,132,-,-,-,-,-
2018031007+0900,-,-,-,4715,0,712,66,1277,0,0,85,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4715,-,-,36,-,-,-,-,-
2018031008+0900,-,-,-,2701,0,767,34,53,0,0,90,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,-,-,60,-,-,-,-,-
2018031009+0900,-,-,-,3703,0,1121,90,0,0,0,90,0,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3703,-,-,73,-,-,-,-,-
2018031010+0900,-,-,-,2250,0,215,0,0,0,0,97,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,-,-,61,-,-,-,-,-
2018031011+0900,-,-,-,1886,0,0,0,0,0,0,91,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,-,-,83,-,-,-,-,-
2018031012+0900,-,-,-,879,0,0,0,0,0,0,90,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,-,-,4,-,-,-,-,-
2018031013+0900,-,-,-,744,0,108,0,0,0,0,96,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,-,-,111,-,-,-,-,-
2018031014+0900,-,-,-,655,0,72,0,0,0,0,85,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,-,-,23,-,-,-,-,-
2018031015+0900,-,-,-,980,0,0,0,0,0,0,88,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,-,-,21,-,-,-,-,-
2018031016+0900,-,-,-,410,0,0,0,0,0,0,85,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,-,-,0,-,-,-,-,-
2018031017+0900,-,-,-,488,0,0,0,0,0,0,87,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,-,-,3,-,-,-,-,-
2018031018+0900,-,-,-,812,0,0,0,0,0,0,86,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,-,-,0,-,-,-,-,-
2018031019+0900,-,-,-,1084,0,0,0,0,0,0,97,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,-,-,7,-,-,-,-,-
2018031020+0900,-,-,-,1717,0,0,0,0,0,0,82,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,-,-,0,-,-,-,-,-
2018031021+0900,-,-,-,1644,0,0,0,0,0,0,99,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,-,-,4,-,-,-,-,-
