計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,電気オーブン・レンジ,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018052010+0900,-,-,-,523,0,0,0,0,0,0,100,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,-,-,3,-,-,-,-,-
2018052011+0900,-,-,-,881,0,0,0,0,0,0,105,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,-,-,0,-,-,-,-,-
2018052012+0900,-,-,-,1053,0,0,158,0,0,0,100,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,-,-,0,-,-,-,-,-
2018052013+0900,-,-,-,896,0,0,0,0,0,0,104,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,-,-,14,-,-,-,-,-
2018052014+0900,-,-,-,884,0,0,0,0,0,0,100,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,-,-,0,-,-,-,-,-
2018052015+0900,-,-,-,789,0,0,0,0,0,0,103,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,-,-,0,-,-,-,-,-
2018052016+0900,-,-,-,802,0,0,0,0,0,0,106,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,-,-,0,-,-,-,-,-
2018052017+0900,-,-,-,1533,0,568,88,0,0,0,106,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,-,-,10,-,-,-,-,-
2018052018+0900,-,-,-,2101,0,1316,168,0,0,0,161,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,-,-,11,-,-,-,-,-
2018052019+0900,-,-,-,894,0,0,0,0,0,0,141,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,-,-,21,-,-,-,-,-
2018052020+0900,-,-,-,1113,0,43,26,0,0,0,137,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,-,-,45,-,-,-,-,-
2018052021+0900,-,-,-,1070,0,0,0,6,0,0,139,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,-,-,186,-,-,-,-,-
2018052022+0900,-,-,-,2134,0,0,0,882,0,0,103,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134,-,-,134,-,-,-,-,-
2018052023+0900,-,-,-,1936,0,0,0,933,0,0,105,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,-,-,0,-,-,-,-,-
