計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,電気オーブン・レンジ,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018050100+0900,-,-,-,1687,0,0,0,925,0,0,101,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,-,-,10,-,-,-,-,-
2018050101+0900,-,-,-,1776,0,0,0,913,0,0,103,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,-,-,29,-,-,-,-,-
2018050102+0900,-,-,-,870,0,0,0,0,0,0,99,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,-,-,87,-,-,-,-,-
2018050103+0900,-,-,-,711,0,0,0,0,0,0,102,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,-,-,0,-,-,-,-,-
2018050104+0900,-,-,-,697,0,0,0,0,0,0,97,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,-,-,0,-,-,-,-,-
2018050105+0900,-,-,-,917,0,0,0,0,0,0,218,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,-,-,0,-,-,-,-,-
2018050106+0900,-,-,-,1770,0,203,39,0,0,0,148,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,-,-,11,-,-,-,-,-
2018050107+0900,-,-,-,2101,0,0,419,622,0,0,105,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,-,-,110,-,-,-,-,-
2018050108+0900,-,-,-,1135,0,0,136,61,0,0,73,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,-,-,21,-,-,-,-,-
2018050109+0900,-,-,-,1035,0,0,110,0,0,0,99,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,-,-,22,-,-,-,-,-
2018050110+0900,-,-,-,1002,0,0,0,0,0,0,111,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,-,-,33,-,-,-,-,-
2018050111+0900,-,-,-,1796,0,1057,0,0,0,0,101,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796,-,-,35,-,-,-,-,-
2018050112+0900,-,-,-,1406,0,522,0,0,16,0,121,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,-,-,24,-,-,-,-,-
2018050113+0900,-,-,-,1123,0,243,0,0,216,0,104,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,-,-,30,-,-,-,-,-
2018050114+0900,-,-,-,898,0,0,0,0,0,0,120,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,-,-,16,-,-,-,-,-
2018050115+0900,-,-,-,628,0,0,0,0,0,0,106,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,-,-,10,-,-,-,-,-
2018050116+0900,-,-,-,874,0,0,0,0,0,0,113,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,-,-,0,-,-,-,-,-
2018050117+0900,-,-,-,2361,0,0,0,1459,0,0,105,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361,-,-,0,-,-,-,-,-
2018050118+0900,-,-,-,1734,0,253,0,840,0,0,119,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,-,-,0,-,-,-,-,-
2018050119+0900,-,-,-,1168,0,340,0,0,0,0,176,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,-,-,26,-,-,-,-,-
2018050120+0900,-,-,-,1745,0,788,31,0,0,0,161,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,-,-,2,-,-,-,-,-
2018050121+0900,-,-,-,973,0,251,0,0,0,0,154,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,-,-,41,-,-,-,-,-
2018050122+0900,-,-,-,1814,0,0,0,905,0,0,112,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,-,-,222,-,-,-,-,-
2018050123+0900,-,-,-,1757,0,0,0,978,0,0,123,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,-,-,73,-,-,-,-,-
2018050200+0900,-,-,-,1942,0,0,0,979,0,0,111,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,-,-,83,-,-,-,-,-
