計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,食洗機,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018042400+0900,-,-,-,1402,0,0,0,885,0,0,120,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,-,-,85,-,-,-,-,-
2018042401+0900,-,-,-,1385,0,0,0,882,0,0,124,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,-,-,0,-,-,-,-,-
2018042402+0900,-,-,-,1427,0,0,0,882,0,0,201,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,-,-,0,-,-,-,-,-
2018042403+0900,-,-,-,1464,0,0,0,874,0,0,157,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,-,-,0,-,-,-,-,-
2018042404+0900,-,-,-,1352,0,0,0,875,0,0,104,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,-,-,0,-,-,-,-,-
2018042405+0900,-,-,-,924,0,0,0,372,0,0,113,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,-,-,0,-,-,-,-,-
2018042406+0900,-,-,-,665,0,0,0,0,0,0,109,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,-,-,6,-,-,-,-,-
2018042407+0900,-,-,-,1081,0,188,0,0,0,0,144,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,-,-,50,-,-,-,-,-
2018042408+0900,-,-,-,1328,0,183,0,0,0,0,112,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,-,-,7,-,-,-,-,-
2018042409+0900,-,-,-,1348,0,22,0,0,0,0,102,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,-,-,18,-,-,-,-,-
2018042410+0900,-,-,-,1791,0,115,0,0,0,0,150,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,-,-,2,-,-,-,-,-
2018042411+0900,-,-,-,1884,0,58,0,0,0,0,157,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,-,-,6,-,-,-,-,-
2018042412+0900,-,-,-,1938,0,0,103,0,0,0,121,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938,-,-,0,-,-,-,-,-
2018042413+0900,-,-,-,1629,0,0,0,0,0,0,114,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,-,-,9,-,-,-,-,-
2018042414+0900,-,-,-,1647,0,296,0,0,0,0,124,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,-,-,6,-,-,-,-,-
2018042415+0900,-,-,-,1358,0,0,0,0,0,0,130,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,-,-,0,-,-,-,-,-
2018042416+0900,-,-,-,1529,0,0,0,0,0,0,128,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,-,-,6,-,-,-,-,-
2018042417+0900,-,-,-,1649,0,0,0,0,0,0,100,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649,-,-,2,-,-,-,-,-
2018042418+0900,-,-,-,1919,0,191,70,0,0,0,142,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919,-,-,13,-,-,-,-,-
2018042419+0900,-,-,-,1738,0,293,0,0,0,0,141,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738,-,-,42,-,-,-,-,-
2018042420+0900,-,-,-,1464,0,0,0,0,0,0,120,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,-,-,2,-,-,-,-,-
2018042421+0900,-,-,-,1399,0,0,0,0,0,0,106,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,-,-,0,-,-,-,-,-
2018042422+0900,-,-,-,2718,0,0,0,1017,0,0,106,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,-,-,565,-,-,-,-,-
2018042423+0900,-,-,-,2342,0,0,0,1115,0,0,110,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,-,-,213,-,-,-,-,-
