計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,IHヒーター,電気温水器,寝室AC,キッチン電灯・冷蔵庫,リビング電灯・TV,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201804060000+0900,-,-,-,303,0,0,0,0,0,61,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,-,-,-,-,-,-,-,-
201804060030+0900,-,-,-,211,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,-,-,-,-,-,-,-,-
201804060100+0900,-,-,-,144,0,0,0,0,0,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,-,-,-,-,-,-,-,-
201804060130+0900,-,-,-,2361,0,0,0,2200,0,65,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361,-,-,-,-,-,-,-,-
201804060200+0900,-,-,-,2866,0,0,0,2724,0,56,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,-,-,-,-,-,-,-,-
201804060230+0900,-,-,-,2863,0,0,0,2718,0,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863,-,-,-,-,-,-,-,-
201804060300+0900,-,-,-,2870,0,0,0,2734,0,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,-,-,-,-,-,-,-,-
201804060330+0900,-,-,-,2891,0,0,0,2765,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891,-,-,-,-,-,-,-,-
201804060400+0900,-,-,-,2890,0,0,0,2764,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890,-,-,-,-,-,-,-,-
201804060430+0900,-,-,-,1019,0,0,0,899,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,-,-,-,-,-,-,-,-
201804060500+0900,-,-,-,114,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-,-,-,-,-,-,-,-
201804060530+0900,-,-,-,110,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,-,-,-,-,-,-,-,-
201804060600+0900,-,-,-,65,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,-,-,-,-,-,-,-,-
201804060630+0900,-,-,-,201,0,0,0,0,0,31,78,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,-,-,-,-,-,-,-,-
201804060700+0900,-,-,-,723,0,0,0,0,0,84,164,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,-,-,-,-,-,-,-,-
201804060730+0900,-,-,-,379,0,0,0,0,0,137,126,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,-,-,-,-,-,-,-,-
201804060800+0900,-,-,-,121,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-,-,-,-,-,-,-,-
201804060830+0900,-,-,-,136,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,-,-,-,-,-,-,-,-
201804060900+0900,-,-,-,125,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,-,-,-,-,-,-,-,-
201804060930+0900,-,-,-,133,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,-,-,-,-,-,-,-,-
201804061000+0900,-,-,-,130,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,-,-,-,-,-,-,-,-
201804061030+0900,-,-,-,155,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,-,-,-,-,-,-,-,-
201804061100+0900,-,-,-,120,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-,-,-,-,-,-,-,-
201804061130+0900,-,-,-,132,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-,-,-,-,-,-,-,-
201804061200+0900,-,-,-,132,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-,-,-,-,-,-,-,-
201804061230+0900,-,-,-,139,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,-,-,-,-,-,-,-,-
201804061300+0900,-,-,-,121,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-,-,-,-,-,-,-,-
201804061330+0900,-,-,-,135,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,-,-,-,-,-,-,-,-
201804061400+0900,-,-,-,118,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-,-,-,-,-,-,-,-
201804061430+0900,-,-,-,112,0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-,-,-,-,-,-,-,-
201804061500+0900,-,-,-,119,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,-,-,-,-,-,-,-,-
201804061530+0900,-,-,-,153,0,0,0,0,0,39,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,-,-,-,-,-,-,-,-
201804061600+0900,-,-,-,182,0,0,0,0,0,40,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,-,-,-,-,-,-,-,-
201804061630+0900,-,-,-,243,0,0,0,0,0,70,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,-,-,-,-,-,-,-,-
201804061700+0900,-,-,-,234,0,0,22,0,0,48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,-,-,-,-,-,-,-,-
201804061730+0900,-,-,-,543,0,0,217,0,0,157,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,-,-,-,-,-,-,-,-
