計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,洗濯機・洗面,冷蔵庫・リビング,エアコン・リビング,エアコン・主寝室,リビング テレビ,未使用,照明・リビング,1階和室・エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,15516,0,855,4918,2783,0,0,4087,0,5289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15516,-,-,-,-,-,-,-,-
20180102,-,-,-,14124,0,403,5524,2550,0,0,3452,0,3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14124,-,-,-,-,-,-,-,-
20180103,-,-,-,9370,0,199,3549,2250,0,0,2263,0,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9370,-,-,-,-,-,-,-,-
20180104,-,-,-,11107,0,203,3062,2312,0,0,4307,0,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11107,-,-,-,-,-,-,-,-
20180105,-,-,-,12119,0,193,4217,2384,0,0,4035,0,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12119,-,-,-,-,-,-,-,-
20180106,-,-,-,13594,0,611,5625,2288,0,0,2658,0,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13594,-,-,-,-,-,-,-,-
20180107,-,-,-,11116,0,402,3543,2214,0,0,3700,0,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11116,-,-,-,-,-,-,-,-
20180108,-,-,-,9994,0,200,3353,2464,0,0,3341,0,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9994,-,-,-,-,-,-,-,-
20180109,-,-,-,11019,0,207,2851,2441,0,0,4114,0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11019,-,-,-,-,-,-,-,-
20180110,-,-,-,13986,0,803,5045,2491,0,0,4218,0,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13986,-,-,-,-,-,-,-,-
