計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,食洗機,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2017121900+0900,-,-,-,2253,0,0,0,11,0,0,87,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253,-,-,61,-,-,-,-,-
2017121901+0900,-,-,-,2536,0,0,0,133,0,0,87,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536,-,-,13,-,-,-,-,-
2017121902+0900,-,-,-,4344,0,0,0,1809,0,0,185,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344,-,-,26,-,-,-,-,-
2017121903+0900,-,-,-,4271,0,0,0,1845,0,0,114,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271,-,-,58,-,-,-,-,-
2017121904+0900,-,-,-,3831,0,0,0,1608,0,0,110,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831,-,-,0,-,-,-,-,-
2017121905+0900,-,-,-,4193,0,0,0,1786,0,0,84,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4193,-,-,0,-,-,-,-,-
2017121906+0900,-,-,-,4271,0,163,0,1747,0,0,94,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271,-,-,2,-,-,-,-,-
2017121907+0900,-,-,-,4695,0,611,0,1662,0,0,109,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4695,-,-,112,-,-,-,-,-
2017121908+0900,-,-,-,3828,0,190,0,1494,0,0,111,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,-,-,57,-,-,-,-,-
2017121909+0900,-,-,-,2387,0,0,0,71,0,0,85,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,-,-,8,-,-,-,-,-
2017121910+0900,-,-,-,1204,0,0,0,0,0,0,86,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,-,-,28,-,-,-,-,-
2017121911+0900,-,-,-,1539,0,316,58,0,0,0,90,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,-,-,29,-,-,-,-,-
2017121912+0900,-,-,-,1091,0,54,41,0,0,0,87,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,-,-,35,-,-,-,-,-
2017121913+0900,-,-,-,947,0,0,0,0,0,0,94,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,-,-,31,-,-,-,-,-
2017121914+0900,-,-,-,918,0,0,0,0,0,0,82,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,-,-,0,-,-,-,-,-
2017121915+0900,-,-,-,815,0,0,0,0,0,0,84,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,-,-,21,-,-,-,-,-
2017121916+0900,-,-,-,638,0,0,0,0,0,0,81,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,-,-,20,-,-,-,-,-
2017121917+0900,-,-,-,931,0,0,0,0,0,0,90,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,-,-,40,-,-,-,-,-
2017121918+0900,-,-,-,2000,0,561,25,10,0,0,144,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,-,-,230,-,-,-,-,-
2017121919+0900,-,-,-,1689,0,0,0,10,0,0,125,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,-,-,30,-,-,-,-,-
2017121920+0900,-,-,-,2088,0,184,98,10,0,0,98,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,-,-,23,-,-,-,-,-
2017121921+0900,-,-,-,1215,0,0,0,2,0,0,114,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,-,-,46,-,-,-,-,-
2017121922+0900,-,-,-,2329,0,0,0,0,0,0,83,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,-,-,49,-,-,-,-,-
2017121923+0900,-,-,-,2178,0,0,0,0,0,0,84,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178,-,-,0,-,-,-,-,-
