計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IH,エコキュート,主寝室エアコン,冷蔵庫・座敷電灯コンセン,リビング電灯・洗濯機,未使用,食洗機,電子レンジ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,11436,0,0,342,4606,0,4292,2129,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11436,-,-,-,-,-,-,-,-
20180202,-,-,-,11012,0,0,588,8728,0,4232,2552,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11012,-,-,-,-,-,-,-,-
20180203,-,-,-,11273,0,0,738,9179,0,3310,2401,0,397,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11273,-,-,-,-,-,-,-,-
20180204,-,-,-,12584,0,0,724,8443,0,3624,3039,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12584,-,-,-,-,-,-,-,-
20180205,-,-,-,10310,0,0,250,4882,0,3562,2242,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10310,-,-,-,-,-,-,-,-
20180206,-,-,-,10533,0,0,144,10826,0,3082,2524,0,456,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10533,-,-,-,-,-,-,-,-
20180207,-,-,-,10471,0,0,370,4707,0,2816,2616,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10471,-,-,-,-,-,-,-,-
20180208,-,-,-,11007,0,0,979,9018,0,3184,2079,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11007,-,-,-,-,-,-,-,-
20180209,-,-,-,11415,0,0,207,5577,0,3133,3098,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11415,-,-,-,-,-,-,-,-
20180210,-,-,-,13792,0,0,631,6666,0,6172,2140,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13792,-,-,-,-,-,-,-,-
20180211,-,-,-,9620,0,0,200,6521,0,3778,2673,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9620,-,-,-,-,-,-,-,-
20180212,-,-,-,9489,0,0,657,4949,0,3774,1904,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9489,-,-,-,-,-,-,-,-
20180213,-,-,-,10163,0,0,112,2046,0,3853,2278,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10163,-,-,-,-,-,-,-,-
20180214,-,-,-,10418,0,0,726,7823,0,3772,2154,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10418,-,-,-,-,-,-,-,-
20180215,-,-,-,11049,0,0,706,3964,0,4193,2056,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11049,-,-,-,-,-,-,-,-
20180216,-,-,-,10831,0,0,390,8691,0,3567,2230,0,738,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831,-,-,-,-,-,-,-,-
20180217,-,-,-,10835,0,0,519,8457,0,3663,2764,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10835,-,-,-,-,-,-,-,-
20180218,-,-,-,10789,0,0,434,6070,0,4492,2286,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10789,-,-,-,-,-,-,-,-
20180219,-,-,-,13522,0,0,954,7350,0,4927,2677,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13522,-,-,-,-,-,-,-,-
20180220,-,-,-,10587,0,0,660,8497,0,3742,2024,0,403,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10587,-,-,-,-,-,-,-,-
20180221,-,-,-,11436,0,0,548,3739,0,4873,2127,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11436,-,-,-,-,-,-,-,-
20180222,-,-,-,8639,0,0,133,5737,0,2864,1956,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639,-,-,-,-,-,-,-,-
20180223,-,-,-,11068,0,0,671,8051,0,4608,1969,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11068,-,-,-,-,-,-,-,-
20180224,-,-,-,10171,0,0,937,9315,0,2206,2110,0,1079,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10171,-,-,-,-,-,-,-,-
20180225,-,-,-,11364,0,0,906,5657,0,4639,2313,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11364,-,-,-,-,-,-,-,-
20180226,-,-,-,9795,0,0,776,3387,0,2938,2608,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9795,-,-,-,-,-,-,-,-
20180227,-,-,-,10150,0,0,703,5954,0,3672,1964,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10150,-,-,-,-,-,-,-,-
20180228,-,-,-,10994,0,0,565,10494,0,4443,1966,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10994,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
