計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,コンセント・キッチン,エアコン,エアコン,浴室乾燥機・浴室,照明・キッチン,洗濯機・洗面,未使用,和室コンセントTV,照明・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,6536,0,2187,0,0,224,361,177,0,3585,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6536,-,-,-,-,-,-,-,-
20180502,-,-,-,6986,0,2383,0,0,338,375,10,0,3457,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6986,-,-,-,-,-,-,-,-
20180503,-,-,-,6226,0,1955,0,0,365,141,93,0,3488,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6226,-,-,-,-,-,-,-,-
20180504,-,-,-,5685,0,1939,0,0,264,306,237,0,3299,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5685,-,-,-,-,-,-,-,-
20180505,-,-,-,6303,0,1773,0,0,242,130,3,0,3356,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6303,-,-,-,-,-,-,-,-
20180506,-,-,-,6864,0,1864,0,0,365,394,9,0,3347,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6864,-,-,-,-,-,-,-,-
20180507,-,-,-,6807,0,2583,0,0,162,355,59,0,3613,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6807,-,-,-,-,-,-,-,-
20180508,-,-,-,7708,0,2278,967,0,228,200,91,0,3401,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7708,-,-,-,-,-,-,-,-
20180509,-,-,-,6921,0,2010,897,0,409,190,110,0,3974,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6921,-,-,-,-,-,-,-,-
20180510,-,-,-,5968,0,1882,400,0,445,356,200,0,3864,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5968,-,-,-,-,-,-,-,-
20180511,-,-,-,6114,0,2314,0,0,0,282,156,0,3390,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6114,-,-,-,-,-,-,-,-
20180512,-,-,-,6471,0,2764,0,0,547,171,163,0,3558,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6471,-,-,-,-,-,-,-,-
20180513,-,-,-,8043,0,2485,0,0,0,723,85,0,3505,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8043,-,-,-,-,-,-,-,-
20180514,-,-,-,3786,0,1684,0,0,0,196,97,0,3649,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786,-,-,-,-,-,-,-,-
20180515,-,-,-,6686,0,2257,0,0,0,134,84,0,3815,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6686,-,-,-,-,-,-,-,-
20180516,-,-,-,6834,0,2854,0,0,327,304,85,0,3799,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6834,-,-,-,-,-,-,-,-
20180517,-,-,-,8691,0,2992,639,0,198,415,4,0,4054,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8691,-,-,-,-,-,-,-,-
20180518,-,-,-,7172,0,2505,553,0,277,282,92,0,3963,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7172,-,-,-,-,-,-,-,-
20180519,-,-,-,7305,0,3101,0,0,568,234,85,0,3441,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7305,-,-,-,-,-,-,-,-
20180520,-,-,-,5083,0,1468,0,2010,0,458,14,0,3655,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5083,-,-,-,-,-,-,-,-
20180521,-,-,-,4724,0,1392,0,0,0,68,0,0,3781,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4724,-,-,-,-,-,-,-,-
20180522,-,-,-,6813,0,2891,0,0,114,663,176,0,3751,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6813,-,-,-,-,-,-,-,-
20180523,-,-,-,7766,0,2752,219,0,329,549,13,0,3876,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7766,-,-,-,-,-,-,-,-
