計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,炊飯器ボット,洗濯機・洗面・浴室,エアコン・子供部屋１,エアコン・リビング,エアコン・主寝室,キッチン冷蔵庫レンジ,未使用,リビングTV照明,エアコン・子供部屋２,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,29690,0,4274,949,4294,9897,0,1830,0,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29690,-,-,-,-,-,-,-,-
20180202,-,-,-,37952,0,4928,1311,6642,13182,0,1821,0,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37952,-,-,-,-,-,-,-,-
20180203,-,-,-,35209,0,5268,1261,7889,9362,519,1921,0,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35209,-,-,-,-,-,-,-,-
20180204,-,-,-,39695,0,4935,1136,6480,12769,0,2269,0,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39695,-,-,-,-,-,-,-,-
20180205,-,-,-,37918,0,4851,1091,7238,13596,0,2219,0,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37918,-,-,-,-,-,-,-,-
20180206,-,-,-,40499,0,4806,1241,8815,15480,0,2224,0,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40499,-,-,-,-,-,-,-,-
20180207,-,-,-,36800,0,4282,1030,3547,13873,0,2282,0,2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36800,-,-,-,-,-,-,-,-
20180208,-,-,-,33054,0,4691,1421,4139,11169,0,2467,0,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33054,-,-,-,-,-,-,-,-
20180209,-,-,-,38436,0,4944,1238,7741,13798,0,2176,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38436,-,-,-,-,-,-,-,-
20180210,-,-,-,35003,0,5321,1137,5245,11572,0,1815,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35003,-,-,-,-,-,-,-,-
