計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,炊飯器ボット,洗濯機・洗面・浴室,エアコン・子供部屋１,エアコン・リビング,エアコン・主寝室,キッチン冷蔵庫レンジ,未使用,リビングTV照明,エアコン・子供部屋２,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,28882,0,4514,1007,2652,9727,0,1827,0,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28882,-,-,-,-,-,-,-,-
20180302,-,-,-,23777,0,5387,1058,2312,4598,0,1868,0,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23777,-,-,-,-,-,-,-,-
20180303,-,-,-,32887,0,4816,1438,7945,8915,0,2089,0,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32887,-,-,-,-,-,-,-,-
20180304,-,-,-,20923,0,4901,1279,0,3790,0,1800,0,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20923,-,-,-,-,-,-,-,-
20180305,-,-,-,25036,0,4635,1303,1578,6224,0,2174,0,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25036,-,-,-,-,-,-,-,-
20180306,-,-,-,20030,0,4773,921,974,4178,0,1681,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20030,-,-,-,-,-,-,-,-
20180307,-,-,-,24097,0,4745,971,1163,7648,0,1734,0,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24097,-,-,-,-,-,-,-,-
20180308,-,-,-,24516,0,4660,877,465,7799,0,1837,0,2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24516,-,-,-,-,-,-,-,-
20180309,-,-,-,30753,0,4877,1259,3871,11641,0,1596,0,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30753,-,-,-,-,-,-,-,-
20180310,-,-,-,27370,0,5200,1154,1962,6917,0,1622,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27370,-,-,-,-,-,-,-,-
20180311,-,-,-,23155,0,4640,1261,815,5439,0,2138,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23155,-,-,-,-,-,-,-,-
20180312,-,-,-,19493,0,4114,1024,993,3720,0,2038,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19493,-,-,-,-,-,-,-,-
20180313,-,-,-,19816,0,5358,987,0,3425,0,1672,0,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19816,-,-,-,-,-,-,-,-
20180314,-,-,-,18142,0,5098,1104,744,1810,0,1900,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18142,-,-,-,-,-,-,-,-
20180315,-,-,-,15755,0,5169,997,0,0,0,1732,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15755,-,-,-,-,-,-,-,-
20180316,-,-,-,24266,0,4813,912,2550,6348,0,1869,0,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24266,-,-,-,-,-,-,-,-
20180317,-,-,-,15764,0,4667,1161,0,0,0,1681,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15764,-,-,-,-,-,-,-,-
20180318,-,-,-,16909,0,5393,856,540,0,0,1976,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16909,-,-,-,-,-,-,-,-
20180319,-,-,-,15974,0,3959,1128,0,1668,0,1998,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15974,-,-,-,-,-,-,-,-
20180320,-,-,-,16839,0,4430,937,0,2220,0,1596,0,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16839,-,-,-,-,-,-,-,-
20180321,-,-,-,22542,0,4336,883,2345,4638,0,1448,0,2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22542,-,-,-,-,-,-,-,-
20180322,-,-,-,18109,0,4858,1278,1537,911,0,1772,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18109,-,-,-,-,-,-,-,-
20180323,-,-,-,17835,0,5089,1102,352,1369,0,1762,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17835,-,-,-,-,-,-,-,-
20180324,-,-,-,16444,0,4880,1012,0,0,0,1896,0,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16444,-,-,-,-,-,-,-,-
20180325,-,-,-,16966,0,4157,1532,0,0,0,2033,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16966,-,-,-,-,-,-,-,-
20180326,-,-,-,16570,0,4820,878,0,0,0,2140,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16570,-,-,-,-,-,-,-,-
20180327,-,-,-,19572,0,4574,1205,0,1525,0,2154,0,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19572,-,-,-,-,-,-,-,-
20180328,-,-,-,14662,0,4673,902,0,0,0,1874,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14662,-,-,-,-,-,-,-,-
20180329,-,-,-,14664,0,4468,910,0,0,0,2116,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14664,-,-,-,-,-,-,-,-
20180330,-,-,-,15145,0,4917,883,0,0,0,2087,0,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15145,-,-,-,-,-,-,-,-
