計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,炊飯器ボット,洗濯機・洗面・浴室,エアコン・子供部屋１,エアコン・リビング,エアコン・主寝室,キッチン冷蔵庫レンジ,未使用,リビングTV照明,エアコン・子供部屋２,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,40938,0,5834,646,5458,8050,0,2039,0,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40938,-,-,-,-,-,-,-,-
20180102,-,-,-,36898,0,5138,1231,8386,8324,262,2170,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36898,-,-,-,-,-,-,-,-
20180103,-,-,-,32674,0,5085,982,102,11945,0,1977,0,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32674,-,-,-,-,-,-,-,-
20180104,-,-,-,41442,0,4347,1140,12897,13883,158,1956,0,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41442,-,-,-,-,-,-,-,-
20180105,-,-,-,35326,0,4944,1564,2642,14584,473,1629,0,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35326,-,-,-,-,-,-,-,-
20180106,-,-,-,33222,0,4338,1303,6858,9362,619,1662,0,2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33222,-,-,-,-,-,-,-,-
20180107,-,-,-,39674,0,5165,1094,4929,17667,0,1889,0,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39674,-,-,-,-,-,-,-,-
20180108,-,-,-,30201,0,4844,1047,2372,10098,0,2104,0,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30201,-,-,-,-,-,-,-,-
20180109,-,-,-,32980,0,4873,842,4440,12097,0,1904,0,2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32980,-,-,-,-,-,-,-,-
20180110,-,-,-,35652,0,4398,932,7400,13636,0,1846,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35652,-,-,-,-,-,-,-,-
20180111,-,-,-,44355,0,4509,1084,11534,16872,554,2120,0,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44355,-,-,-,-,-,-,-,-
20180112,-,-,-,43397,0,5030,1199,12423,13550,780,2175,0,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43397,-,-,-,-,-,-,-,-
20180113,-,-,-,41390,0,5527,1112,8210,17618,0,2481,0,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41390,-,-,-,-,-,-,-,-
20180114,-,-,-,40497,0,4740,1069,10112,12928,0,2205,0,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40497,-,-,-,-,-,-,-,-
20180115,-,-,-,41171,0,5146,1184,5891,14900,1853,2299,0,2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41171,-,-,-,-,-,-,-,-
20180116,-,-,-,29168,0,5083,1048,3218,10626,0,1891,0,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29168,-,-,-,-,-,-,-,-
20180117,-,-,-,26848,0,5176,916,3878,7202,0,1816,0,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26848,-,-,-,-,-,-,-,-
20180118,-,-,-,30279,0,4754,1024,4748,10294,0,1838,0,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30279,-,-,-,-,-,-,-,-
20180119,-,-,-,28711,0,4848,1080,5515,8569,0,1884,0,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28711,-,-,-,-,-,-,-,-
20180120,-,-,-,26600,0,5110,1245,5845,5282,0,1864,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26600,-,-,-,-,-,-,-,-
20180121,-,-,-,29923,0,4622,1517,3393,7793,0,2067,0,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29923,-,-,-,-,-,-,-,-
20180122,-,-,-,36170,0,4488,1187,10398,11125,0,1858,0,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36170,-,-,-,-,-,-,-,-
20180123,-,-,-,34544,0,5264,953,8562,11046,263,1688,0,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34544,-,-,-,-,-,-,-,-
20180124,-,-,-,44236,0,5585,1113,13861,13198,0,2251,0,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44236,-,-,-,-,-,-,-,-
