計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,冷蔵庫・キッチン,未使用,リビング・テレビ　照明,2階洋室・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,17430,0,0,530,4563,3803,0,2019,0,2071,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17430,-,-,-,-,-,-,-,-
20171202,-,-,-,21147,0,0,394,9620,2656,0,2085,0,2271,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21147,-,-,-,-,-,-,-,-
20171203,-,-,-,14627,0,0,947,3390,2007,0,1741,0,2015,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14627,-,-,-,-,-,-,-,-
20171204,-,-,-,19568,0,49,248,6335,3824,0,1794,0,2956,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19568,-,-,-,-,-,-,-,-
20171205,-,-,-,18346,0,0,684,3764,5204,0,2002,0,2479,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18346,-,-,-,-,-,-,-,-
20171206,-,-,-,22290,0,0,582,5182,7906,0,1984,0,2147,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22290,-,-,-,-,-,-,-,-
20171207,-,-,-,23005,0,0,550,8398,5538,0,1761,0,2031,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23005,-,-,-,-,-,-,-,-
20171208,-,-,-,20612,0,0,729,4247,6386,0,1958,0,2430,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20612,-,-,-,-,-,-,-,-
20171209,-,-,-,21963,0,47,822,7676,4110,0,1572,0,2730,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21963,-,-,-,-,-,-,-,-
20171210,-,-,-,20189,0,0,285,2993,7230,0,1870,0,2149,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20189,-,-,-,-,-,-,-,-
20171211,-,-,-,23893,0,0,570,6644,7899,0,1849,0,2108,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23893,-,-,-,-,-,-,-,-
20171212,-,-,-,25471,0,0,405,3575,12248,0,1993,0,2273,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25471,-,-,-,-,-,-,-,-
20171213,-,-,-,21876,0,47,691,5246,6055,0,1702,0,2325,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21876,-,-,-,-,-,-,-,-
20171214,-,-,-,25043,0,49,472,10142,5499,0,1886,0,2013,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25043,-,-,-,-,-,-,-,-
20171215,-,-,-,16479,0,0,403,3898,3543,0,1867,0,1774,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16479,-,-,-,-,-,-,-,-
20171216,-,-,-,20096,0,0,371,6033,4604,0,1812,0,2616,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20096,-,-,-,-,-,-,-,-
20171217,-,-,-,21113,0,0,1287,3856,6773,0,1898,0,2094,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21113,-,-,-,-,-,-,-,-
20171218,-,-,-,28456,0,51,300,10131,8794,0,1828,0,2192,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28456,-,-,-,-,-,-,-,-
20171219,-,-,-,17792,0,0,457,3032,5660,0,1853,0,1933,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17792,-,-,-,-,-,-,-,-
20171220,-,-,-,24049,0,57,649,7595,6750,0,1873,0,2090,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24049,-,-,-,-,-,-,-,-
20171221,-,-,-,22203,0,0,589,5671,6978,0,1921,0,1856,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22203,-,-,-,-,-,-,-,-
20171222,-,-,-,23003,0,48,54,9505,4730,0,2035,0,1782,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23003,-,-,-,-,-,-,-,-
20171223,-,-,-,17196,0,0,310,3528,5051,0,1769,0,1600,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17196,-,-,-,-,-,-,-,-
20171224,-,-,-,18862,0,0,464,6878,3061,0,2149,0,1803,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18862,-,-,-,-,-,-,-,-
20171225,-,-,-,13129,0,0,417,3614,828,0,1830,0,1974,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13129,-,-,-,-,-,-,-,-
20171226,-,-,-,15526,0,0,398,4701,1556,0,2001,0,2098,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15526,-,-,-,-,-,-,-,-
20171227,-,-,-,16381,0,52,408,7778,0,0,1847,0,1789,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16381,-,-,-,-,-,-,-,-
20171228,-,-,-,16243,0,0,394,4088,3263,0,1866,0,1851,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16243,-,-,-,-,-,-,-,-
20171229,-,-,-,18121,0,0,509,6130,3089,0,1866,0,1825,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18121,-,-,-,-,-,-,-,-
20171230,-,-,-,20886,0,50,1680,9117,1960,0,1805,0,1872,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20886,-,-,-,-,-,-,-,-
20171231,-,-,-,17730,0,0,1351,4638,2353,0,2315,0,2115,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17730,-,-,-,-,-,-,-,-
