計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,食器洗乾燥機・キッチン,冷蔵庫・キッチン,リビング TV 照明,キッチン・照明他,2階洋室　エアコン,未使用,洗面・洗濯機　換気扇,2階和室　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,17513,0,4624,370,1938,1259,2363,307,0,5030,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17513,-,-,-,-,-,-,-,-
20180102,-,-,-,12929,0,1055,534,1530,1605,1734,1092,0,4811,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12929,-,-,-,-,-,-,-,-
20180103,-,-,-,11355,0,553,442,1362,2647,1328,0,0,4134,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11355,-,-,-,-,-,-,-,-
20180104,-,-,-,10475,0,0,224,1517,1955,2362,0,0,3813,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10475,-,-,-,-,-,-,-,-
20180105,-,-,-,10184,0,962,240,1346,1173,1328,566,0,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10184,-,-,-,-,-,-,-,-
20180106,-,-,-,14310,0,1375,0,847,662,1156,406,0,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14310,-,-,-,-,-,-,-,-
20180107,-,-,-,13126,0,919,0,1025,1283,1677,263,0,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13126,-,-,-,-,-,-,-,-
20180108,-,-,-,9446,0,593,209,1203,1520,1483,0,0,3731,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9446,-,-,-,-,-,-,-,-
20180109,-,-,-,10117,0,647,222,1305,1470,1403,0,0,4055,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117,-,-,-,-,-,-,-,-
20180110,-,-,-,11439,0,2070,222,1538,1458,1507,0,0,3829,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11439,-,-,-,-,-,-,-,-
20180111,-,-,-,9585,0,1295,0,1373,851,1496,0,0,4249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9585,-,-,-,-,-,-,-,-
20180112,-,-,-,12496,0,5106,0,706,1013,1263,0,0,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12496,-,-,-,-,-,-,-,-
20180113,-,-,-,11523,0,2691,0,923,1513,1811,0,0,4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11523,-,-,-,-,-,-,-,-
20180114,-,-,-,9663,0,2273,0,848,945,1085,0,0,4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9663,-,-,-,-,-,-,-,-
20180115,-,-,-,10798,0,1493,228,1224,1475,1562,0,0,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10798,-,-,-,-,-,-,-,-
20180116,-,-,-,8718,0,918,225,1380,1266,1504,0,0,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8718,-,-,-,-,-,-,-,-
20180117,-,-,-,7417,0,0,213,1532,1383,937,0,0,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7417,-,-,-,-,-,-,-,-
20180118,-,-,-,7776,0,0,218,1469,1356,1376,0,0,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7776,-,-,-,-,-,-,-,-
20180119,-,-,-,6859,0,0,222,1183,1018,858,0,0,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6859,-,-,-,-,-,-,-,-
20180120,-,-,-,6789,0,0,222,1016,854,1199,0,0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6789,-,-,-,-,-,-,-,-
20180121,-,-,-,8710,0,559,0,1429,1576,1215,0,0,3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8710,-,-,-,-,-,-,-,-
20180122,-,-,-,7364,0,0,232,1136,925,1347,0,0,3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7364,-,-,-,-,-,-,-,-
20180123,-,-,-,7392,0,713,240,1237,532,960,0,0,3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7392,-,-,-,-,-,-,-,-
20180124,-,-,-,10484,0,1660,234,1317,1397,1657,0,0,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10484,-,-,-,-,-,-,-,-
20180125,-,-,-,10300,0,2642,0,1071,910,1032,0,0,4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10300,-,-,-,-,-,-,-,-
20180126,-,-,-,11415,0,3052,239,940,1101,1550,0,0,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11415,-,-,-,-,-,-,-,-
20180127,-,-,-,9413,0,1168,0,1338,1033,1190,0,0,4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9413,-,-,-,-,-,-,-,-
20180128,-,-,-,10104,0,1681,240,977,1466,1250,0,0,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10104,-,-,-,-,-,-,-,-
20180129,-,-,-,8903,0,1532,231,1060,1442,1188,0,0,3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8903,-,-,-,-,-,-,-,-
20180130,-,-,-,10476,0,1802,235,1273,1479,1350,0,0,4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10476,-,-,-,-,-,-,-,-
20180131,-,-,-,11456,0,3452,230,1062,1268,1323,0,0,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11456,-,-,-,-,-,-,-,-
